locus_tag	ftype	length_bp	gene	EC_number	COG	product
LCKJJHDB_00745	CDS	2547	citB	4.2.1.-	COG1048	Aconitate/2-methylaconitate hydratase
LCKJJHDB_00746	CDS	1239	icd	1.1.1.42		Isocitrate dehydrogenase [NADP]
LCKJJHDB_00747	CDS	600	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
LCKJJHDB_00748	CDS	531				hypothetical protein
LCKJJHDB_00749	CDS	399	spxA_2		COG1393	Regulatory protein Spx
LCKJJHDB_00750	CDS	117				hypothetical protein
LCKJJHDB_00751	CDS	969				hypothetical protein
LCKJJHDB_00752	CDS	198				hypothetical protein
LCKJJHDB_00753	CDS	2757	yloB	7.2.2.10	COG0474	Calcium-transporting ATPase
LCKJJHDB_00754	CDS	1032				hypothetical protein
LCKJJHDB_00755	CDS	1065	icaA	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
LCKJJHDB_00756	CDS	948			COG2826	IS30 family transposase IS1239
LCKJJHDB_00757	CDS	831	icaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
LCKJJHDB_00758	CDS	246				hypothetical protein
LCKJJHDB_00759	CDS	1011				hypothetical protein
LCKJJHDB_00760	CDS	462				hypothetical protein
LCKJJHDB_00761	CDS	909	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
LCKJJHDB_00762	CDS	273	yjdJ		COG2388	putative protein YjdJ
LCKJJHDB_00763	CDS	273				hypothetical protein
LCKJJHDB_00764	CDS	774	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
LCKJJHDB_00765	CDS	534				hypothetical protein
LCKJJHDB_00766	CDS	621	rnmV	3.1.26.8	COG1658	Ribonuclease M5
LCKJJHDB_00767	CDS	885	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
LCKJJHDB_00768	CDS	1059	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
LCKJJHDB_00769	CDS	558	efp			Elongation factor P
LCKJJHDB_00770	CDS	402				putative protein
LCKJJHDB_00771	CDS	972	nusB			Transcription antitermination protein NusB
LCKJJHDB_00772	CDS	477				hypothetical protein
LCKJJHDB_00773	CDS	1470				hypothetical protein
LCKJJHDB_00774	CDS	1143	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
LCKJJHDB_00775	CDS	1140	glgD		COG0448	Glycogen biosynthesis protein GlgD
LCKJJHDB_00776	CDS	1437	glgA	2.4.1.21	COG0297	Glycogen synthase
LCKJJHDB_00777	CDS	2403	glgP	2.4.1.1	COG0058	Glycogen phosphorylase
LCKJJHDB_00778	CDS	1803	apu		COG0366	Amylopullulanase
LCKJJHDB_00779	CDS	1494	dtpT		COG3104	Di-/tripeptide transporter
LCKJJHDB_00780	CDS	948			COG2826	IS30 family transposase IS1239
LCKJJHDB_00781	CDS	1476	cydA	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
LCKJJHDB_00782	CDS	996	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
LCKJJHDB_00783	CDS	1890	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LCKJJHDB_00784	CDS	1722			COG1132	putative ABC transporter ATP-binding/permease protein
LCKJJHDB_00785	CDS	114				hypothetical protein
LCKJJHDB_00786	CDS	876				hypothetical protein
LCKJJHDB_00787	CDS	489				hypothetical protein
LCKJJHDB_00788	CDS	675				hypothetical protein
LCKJJHDB_00789	CDS	1755	lmrA	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
LCKJJHDB_00790	CDS	612				Potassium channel
LCKJJHDB_00791	CDS	645			COG0586	putative membrane protein
LCKJJHDB_00792	CDS	1995	macB_2	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
LCKJJHDB_00793	CDS	219				hypothetical protein
LCKJJHDB_00794	CDS	663				hypothetical protein
LCKJJHDB_00795	CDS	987				Zinc-type alcohol dehydrogenase-like protein
LCKJJHDB_00796	CDS	1110				hypothetical protein
LCKJJHDB_00797	CDS	753			COG1234	putative protein
LCKJJHDB_00798	CDS	939				hypothetical protein
LCKJJHDB_00799	CDS	468	tadA	3.5.4.33		tRNA-specific adenosine deaminase
LCKJJHDB_00800	CDS	840				IS3 family transposase IS981
LCKJJHDB_00801	CDS	261				hypothetical protein
LCKJJHDB_00802	CDS	798				hypothetical protein
LCKJJHDB_00803	CDS	1041	cytR		COG1609	HTH-type transcriptional repressor CytR
LCKJJHDB_00804	CDS	417		3.1.2.-	COG2050	Putative esterase
LCKJJHDB_00805	CDS	1104	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
LCKJJHDB_00806	CDS	1356	menE_2	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
LCKJJHDB_00807	CDS	843	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
LCKJJHDB_00808	CDS	816	menH_2	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
LCKJJHDB_00809	CDS	1683	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
LCKJJHDB_00810	CDS	1176	menF_1	5.4.4.2		Isochorismate synthase MenF
LCKJJHDB_00811	CDS	582				hypothetical protein
LCKJJHDB_00812	CDS	1281				hypothetical protein
LCKJJHDB_00813	CDS	924	nrnA	3.1.-.-	COG0618	putative bifunctional oligoribonuclease and PAP phosphatase NrnA
LCKJJHDB_00814	CDS	969	ansB	3.5.1.1		L-asparaginase
LCKJJHDB_00815	CDS	1389	cof	3.6.1.-		HMP-PP phosphatase
LCKJJHDB_00816	CDS	345				hypothetical protein
LCKJJHDB_00817	CDS	1512	yqiK		COG2268	Inner membrane protein YqiK
LCKJJHDB_00818	CDS	1353	yclM	2.7.2.4	COG0527	Aspartokinase 3
LCKJJHDB_00819	CDS	867				hypothetical protein
LCKJJHDB_00820	CDS	477	slyA			Transcriptional regulator SlyA
LCKJJHDB_00821	CDS	669		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
LCKJJHDB_00822	CDS	1965	gdpP	3.1.4.59	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
LCKJJHDB_00823	CDS	453	rplI			50S ribosomal protein L9
LCKJJHDB_00824	CDS	1368	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
LCKJJHDB_00825	CDS	258				hypothetical protein
LCKJJHDB_00826	CDS	774				hypothetical protein
LCKJJHDB_00827	CDS	654	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
LCKJJHDB_00828	CDS	447	nrdR		COG1327	Transcriptional repressor NrdR
LCKJJHDB_00829	CDS	1176				hypothetical protein
LCKJJHDB_00830	CDS	882	dnaI		COG1484	Primosomal protein DnaI
LCKJJHDB_00831	CDS	729	nfrA2	1.5.1.39	COG0778	FMN reductase [NAD(P)H]
LCKJJHDB_00832	CDS	516				hypothetical protein
LCKJJHDB_00833	CDS	1311	der		COG1160	GTPase Der
LCKJJHDB_00834	CDS	813				hypothetical protein
LCKJJHDB_00835	CDS	3543				hypothetical protein
LCKJJHDB_00836	CDS	1845				hypothetical protein
LCKJJHDB_00837	CDS	1296				hypothetical protein
LCKJJHDB_00838	CDS	726				hypothetical protein
LCKJJHDB_00839	CDS	699	yohK		COG1346	Inner membrane protein YohK
LCKJJHDB_00840	CDS	405	lrgA		COG1380	Antiholin-like protein LrgA
LCKJJHDB_00841	CDS	474	rimP		COG0779	Ribosome maturation factor RimP
LCKJJHDB_00842	CDS	1149	nusA		COG0195	Transcription termination/antitermination protein NusA
LCKJJHDB_00843	CDS	327				hypothetical protein
LCKJJHDB_00844	CDS	306	rplGA		COG1358	putative ribosomal protein YlxQ
LCKJJHDB_00845	CDS	2835	infB			Translation initiation factor IF-2
LCKJJHDB_00846	CDS	360	rbfA			Ribosome-binding factor A
LCKJJHDB_00847	CDS	948	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase ManA
LCKJJHDB_00848	CDS	441	hpr			HTH-type transcriptional regulator Hpr
LCKJJHDB_00849	CDS	978	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
LCKJJHDB_00850	CDS	222	acpA		COG0236	Acyl carrier protein
LCKJJHDB_00851	CDS	927	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
LCKJJHDB_00852	CDS	732	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
LCKJJHDB_00853	CDS	1230	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
LCKJJHDB_00854	CDS	468	accB			Biotin carboxyl carrier protein of acetyl-CoA carboxylase
LCKJJHDB_00855	CDS	435	fabZ_2	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
LCKJJHDB_00856	CDS	1368	accC	6.3.4.14	COG0439	Biotin carboxylase
LCKJJHDB_00857	CDS	867	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
LCKJJHDB_00858	CDS	783	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
LCKJJHDB_00859	CDS	1143	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
LCKJJHDB_00860	CDS	921	cysK_2	2.5.1.47		Cysteine synthase
LCKJJHDB_00861	CDS	240				hypothetical protein
LCKJJHDB_00862	CDS	303	glpE_1	2.8.1.1		Thiosulfate sulfurtransferase GlpE
LCKJJHDB_00863	CDS	309	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
LCKJJHDB_00864	CDS	1644	cdr	1.8.1.14		Coenzyme A disulfide reductase
LCKJJHDB_00865	CDS	255				hypothetical protein
LCKJJHDB_00866	CDS	351	spxA_3			Regulatory protein Spx
LCKJJHDB_00867	CDS	744	srlR		COG1349	Glucitol operon repressor
LCKJJHDB_00868	CDS	558		2.3.1.-	COG1670	Acetyltransferase
LCKJJHDB_00869	CDS	858	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
LCKJJHDB_00870	CDS	1989	metG	6.1.1.10		Methionine--tRNA ligase
LCKJJHDB_00871	CDS	240				hypothetical protein
LCKJJHDB_00872	CDS	732	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
LCKJJHDB_00873	CDS	510	queT		COG4708	Queuosine precursor transporter QueT
LCKJJHDB_00874	CDS	633				hypothetical protein
LCKJJHDB_00875	CDS	1023	argC	1.2.1.38		N-acetyl-gamma-glutamyl-phosphate reductase
LCKJJHDB_00876	CDS	1191	argJ			Arginine biosynthesis bifunctional protein ArgJ
LCKJJHDB_00877	CDS	1134	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
LCKJJHDB_00878	CDS	852	argB	2.7.2.8	COG0548	Acetylglutamate kinase
LCKJJHDB_00879	CDS	1002	arcB_1	2.1.3.3		Ornithine carbamoyltransferase, catabolic
LCKJJHDB_00880	CDS	696	rnc	3.1.26.3	COG0571	Ribonuclease 3
LCKJJHDB_00881	CDS	2775	smc_1		COG1196	Chromosome partition protein Smc
LCKJJHDB_00882	CDS	735	smc_2		COG1196	Chromosome partition protein Smc
LCKJJHDB_00883	CDS	2169	ltaS1		COG1368	Lipoteichoic acid synthase 1
LCKJJHDB_00884	CDS	411				hypothetical protein
LCKJJHDB_00885	CDS	1119				hypothetical protein
LCKJJHDB_00886	CDS	762				hypothetical protein
LCKJJHDB_00887	CDS	1341	yvbW_1		COG1113	putative amino acid permease YvbW
LCKJJHDB_00888	CDS	2079				hypothetical protein
LCKJJHDB_00889	CDS	810	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
LCKJJHDB_00890	CDS	552				hypothetical protein
LCKJJHDB_00891	CDS	1380	ftsY			Signal recognition particle receptor FtsY
LCKJJHDB_00892	CDS	975	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
LCKJJHDB_00893	CDS	672				hypothetical protein
LCKJJHDB_00894	CDS	2490	leuS	6.1.1.4		Leucine--tRNA ligase
LCKJJHDB_00895	CDS	756				hypothetical protein
LCKJJHDB_00896	CDS	1419	licC		COG1455	Lichenan permease IIC component
LCKJJHDB_00897	CDS	1362	bglA_2	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
LCKJJHDB_00898	CDS	804	ydjP	3.-.-.-	COG0596	AB hydrolase superfamily protein YdjP
LCKJJHDB_00899	CDS	363				hypothetical protein
LCKJJHDB_00900	CDS	840				IS3 family transposase IS1069
LCKJJHDB_00901	CDS	291				IS3 family transposase IS1076
LCKJJHDB_00902	CDS	819				IS3 family transposase ISLla3
LCKJJHDB_00903	CDS	558				hypothetical protein
LCKJJHDB_00904	CDS	291				IS3 family transposase IS1076
LCKJJHDB_00905	CDS	840				IS3 family transposase IS1069
LCKJJHDB_00906	CDS	1260		1.6.99.-	COG1252	NADH dehydrogenase-like protein
LCKJJHDB_00907	CDS	2004				hypothetical protein
LCKJJHDB_00908	CDS	672	sdhB	4.3.1.17		L-serine dehydratase, beta chain
LCKJJHDB_00909	CDS	864	sdhA	4.3.1.17		L-serine dehydratase, alpha chain
LCKJJHDB_00910	CDS	456	copY			Transcriptional repressor CopY
LCKJJHDB_00911	CDS	201	merP			Mercuric transport protein periplasmic component
LCKJJHDB_00912	CDS	2163	copA	7.2.2.8		putative copper-importing P-type ATPase A
LCKJJHDB_00913	CDS	144				hypothetical protein
LCKJJHDB_00914	CDS	2652				hypothetical protein
LCKJJHDB_00915	CDS	786				hypothetical protein
LCKJJHDB_00916	CDS	1155	mnmA	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
LCKJJHDB_00917	CDS	1227	rpsA		COG0539	30S Ribosomal protein S1
LCKJJHDB_00918	CDS	717	deoD_1	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
LCKJJHDB_00919	CDS	390	pnuC_1		COG3201	Nicotinamide riboside transporter PnuC
LCKJJHDB_00920	CDS	324				hypothetical protein
LCKJJHDB_00921	CDS	2079	uvrC		COG0322	UvrABC system protein C
LCKJJHDB_00922	CDS	1164	mutY	3.2.2.31		Adenine DNA glycosylase
LCKJJHDB_00923	CDS	1419	pepV	3.4.13.-		Beta-Ala-Xaa dipeptidase
LCKJJHDB_00924	CDS	360	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
LCKJJHDB_00925	CDS	1104	alr	5.1.1.1	COG0787	Alanine racemase
LCKJJHDB_00926	CDS	429	spxA_4			Regulatory protein Spx
LCKJJHDB_00927	CDS	1308	garB	1.8.1.16		Glutathione amide reductase
LCKJJHDB_00928	CDS	918	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LCKJJHDB_00929	CDS	1503				hypothetical protein
LCKJJHDB_00930	CDS	1911				hypothetical protein
LCKJJHDB_00931	CDS	399				hypothetical protein
LCKJJHDB_00932	CDS	594				hypothetical protein
LCKJJHDB_00933	CDS	453				hypothetical protein
LCKJJHDB_00934	CDS	2088	copB	7.2.2.8		Copper-exporting P-type ATPase B
LCKJJHDB_00935	CDS	3192				hypothetical protein
LCKJJHDB_00936	CDS	885	folD		COG0190	Bifunctional protein FolD protein
LCKJJHDB_00937	CDS	1254	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
LCKJJHDB_00938	CDS	240	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
LCKJJHDB_00939	CDS	1158	garK	2.7.1.165	COG1929	Glycerate 2-kinase
LCKJJHDB_00940	CDS	858		2.5.1.10		Farnesyl diphosphate synthase
LCKJJHDB_00941	CDS	807	tlyA		COG1189	Hemolysin A
LCKJJHDB_00942	CDS	447	argR_1		COG1438	Arginine repressor
LCKJJHDB_00943	CDS	1668	recN		COG0497	DNA repair protein RecN
LCKJJHDB_00944	CDS	567				Potassium channel
LCKJJHDB_00945	CDS	522				hypothetical protein
LCKJJHDB_00946	CDS	939				hypothetical protein
LCKJJHDB_00947	CDS	954	rsmH	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
LCKJJHDB_00948	CDS	381				hypothetical protein
LCKJJHDB_00949	CDS	2292	pbpX		COG0768	Penicillin-binding protein 2x
LCKJJHDB_00950	CDS	990	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
LCKJJHDB_00951	CDS	279				hypothetical protein
LCKJJHDB_00952	CDS	1521				hypothetical protein
LCKJJHDB_00953	CDS	123				hypothetical protein
LCKJJHDB_00954	CDS	483	ytrE		COG1136	ABC transporter ATP-binding protein YtrE
LCKJJHDB_00955	CDS	876	cynR			HTH-type transcriptional regulator CynR
LCKJJHDB_00956	CDS	675	ywaC	2.7.6.5	COG2357	GTP pyrophosphokinase YwaC
LCKJJHDB_00957	CDS	345	rplS		COG0335	50S ribosomal protein L19
LCKJJHDB_00958	CDS	510				hypothetical protein
LCKJJHDB_00959	CDS	1329	pgaC	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
LCKJJHDB_00960	CDS	537				hypothetical protein
LCKJJHDB_00961	CDS	732	pnuC_2		COG3201	Nicotinamide riboside transporter PnuC
LCKJJHDB_00962	CDS	156				hypothetical protein
LCKJJHDB_00963	CDS	426				Putative universal stress protein
LCKJJHDB_00964	CDS	348	ihfA			Integration host factor subunit alpha
LCKJJHDB_00965	CDS	534				hypothetical protein
LCKJJHDB_00966	CDS	2400				hypothetical protein
LCKJJHDB_00967	CDS	333				hypothetical protein
LCKJJHDB_00968	CDS	135				hypothetical protein
LCKJJHDB_00969	CDS	1200	ftsW_2	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
LCKJJHDB_00970	CDS	345	tagU_2	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
LCKJJHDB_00971	CDS	213				hypothetical protein
LCKJJHDB_00972	CDS	684	tagU_3	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
LCKJJHDB_00973	CDS	270	rpsN2		COG0199	Alternate 30S ribosomal protein S14
LCKJJHDB_00974	CDS	630				hypothetical protein
LCKJJHDB_00975	CDS	999				hypothetical protein
LCKJJHDB_00976	CDS	630	liaR		COG2197	Transcriptional regulatory protein LiaR
LCKJJHDB_00977	CDS	807				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
LCKJJHDB_00978	CDS	591				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
LCKJJHDB_00979	CDS	432	yugI		COG1098	General stress protein 13
LCKJJHDB_00980	CDS	606				hypothetical protein
LCKJJHDB_00981	CDS	1245	mrdB	2.4.1.129		Peptidoglycan glycosyltransferase MrdB
LCKJJHDB_00982	CDS	1071	gutB	1.1.1.-	COG1063	Sorbitol dehydrogenase
LCKJJHDB_00983	CDS	762	butA	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
LCKJJHDB_00984	CDS	162				hypothetical protein
LCKJJHDB_00985	CDS	138				hypothetical protein
LCKJJHDB_00986	CDS	1542	expZ		COG0488	Nucleotide-binding protein ExpZ
LCKJJHDB_00987	CDS	1623	mleA	4.1.1.101	COG0281	Malolactic enzyme
LCKJJHDB_00988	CDS	1278	citS		COG3493	Citrate-sodium symporter
LCKJJHDB_00989	CDS	933	yicL_1		COG0697	putative inner membrane transporter YicL
LCKJJHDB_00990	CDS	1092				hypothetical protein
LCKJJHDB_00991	CDS	681	gph_1	3.1.3.18		Phosphoglycolate phosphatase
LCKJJHDB_00992	CDS	1956	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
LCKJJHDB_00993	CDS	189				hypothetical protein
LCKJJHDB_00994	CDS	738	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
LCKJJHDB_00995	CDS	360				hypothetical protein
LCKJJHDB_00996	CDS	465				hypothetical protein
LCKJJHDB_00997	CDS	1545	emrB_1			Multidrug export protein EmrB
LCKJJHDB_00998	CDS	720				hypothetical protein
LCKJJHDB_00999	CDS	327				hypothetical protein
LCKJJHDB_01000	CDS	909				hypothetical protein
LCKJJHDB_01001	CDS	285				hypothetical protein
LCKJJHDB_01002	CDS	468				hypothetical protein
LCKJJHDB_01003	CDS	1401	btuD_7	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
LCKJJHDB_01004	CDS	810	tagG		COG1682	Teichoic acid translocation permease protein TagG
LCKJJHDB_01005	CDS	1443				hypothetical protein
LCKJJHDB_01006	CDS	2892				hypothetical protein
LCKJJHDB_01007	CDS	555	tagF	2.7.8.12	COG1887	Teichoic acid poly(glycerol phosphate) polymerase
LCKJJHDB_01008	CDS	1632				hypothetical protein
LCKJJHDB_01009	CDS	2424				hypothetical protein
LCKJJHDB_01010	CDS	732	gtfA_1	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
LCKJJHDB_01011	CDS	990				hypothetical protein
LCKJJHDB_01012	CDS	441	tagD	2.7.7.39	COG0615	Glycerol-3-phosphate cytidylyltransferase
LCKJJHDB_01013	CDS	432				hypothetical protein
LCKJJHDB_01014	CDS	1188	tarF	2.7.8.45	COG1887	Teichoic acid glycerol-phosphate transferase
LCKJJHDB_01015	CDS	1116	tarK	2.7.8.46		Teichoic acid ribitol-phosphate primase
LCKJJHDB_01016	CDS	921	tagU_4	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
LCKJJHDB_01017	CDS	1236	deoB	5.4.2.7	COG1015	Phosphopentomutase
LCKJJHDB_01018	CDS	237				hypothetical protein
LCKJJHDB_01019	CDS	705	deoD_2	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
LCKJJHDB_01020	CDS	948			COG2826	IS30 family transposase IS1239
LCKJJHDB_01021	CDS	447				hypothetical protein
LCKJJHDB_01022	CDS	327				hypothetical protein
LCKJJHDB_01023	CDS	1668	fhs1	6.3.4.3		Formate--tetrahydrofolate ligase 1
LCKJJHDB_01024	CDS	594				hypothetical protein
LCKJJHDB_01025	CDS	846	tcyJ		COG0834	L-cystine-binding protein TcyJ
LCKJJHDB_01026	CDS	888				hypothetical protein
LCKJJHDB_01027	CDS	753	tcyN	3.6.3.-	COG1126	L-cystine import ATP-binding protein TcyN
LCKJJHDB_01028	CDS	225				hypothetical protein
LCKJJHDB_01029	CDS	927	trxB	1.8.1.9	COG0492	Thioredoxin reductase
LCKJJHDB_01030	CDS	249	secG		COG1314	putative protein-export membrane protein SecG
LCKJJHDB_01031	CDS	2454	rnr_1	3.1.13.1	COG0557	Ribonuclease R
LCKJJHDB_01032	CDS	588	yecD	3.-.-.-	COG1335	Isochorismatase family protein YecD
LCKJJHDB_01033	CDS	1059				hypothetical protein
LCKJJHDB_01034	CDS	942	menA_2	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
LCKJJHDB_01035	CDS	264				hypothetical protein
LCKJJHDB_01036	CDS	1338				hypothetical protein
LCKJJHDB_01037	CDS	480				hypothetical protein
LCKJJHDB_01038	CDS	696	gpmA_2	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
LCKJJHDB_01039	CDS	747	vanYB	3.4.17.-	COG1876	D-alanyl-D-alanine carboxypeptidase
LCKJJHDB_01040	CDS	405				hypothetical protein
LCKJJHDB_01041	CDS	1044	hrcA		COG1420	Heat-inducible transcription repressor HrcA
LCKJJHDB_01042	CDS	540	grpE		COG0576	Protein GrpE
LCKJJHDB_01043	CDS	1824	dnaK			Chaperone protein DnaK
LCKJJHDB_01044	CDS	1764	sph	4.2.1.53		Oleate hydratase
LCKJJHDB_01045	CDS	1140	scmP	3.5.1.-	COG1473	N-acetylcysteine deacetylase
LCKJJHDB_01046	CDS	702	glcR_1		COG1349	HTH-type transcriptional repressor GlcR
LCKJJHDB_01047	CDS	918	lacC	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
LCKJJHDB_01048	CDS	1905	fruA		COG1299	PTS system fructose-specific EIIABC component
LCKJJHDB_01049	CDS	1446	clsA_1	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
LCKJJHDB_01050	CDS	888	yvcJ		COG1660	Nucleotide-binding protein YvcJ
LCKJJHDB_01051	CDS	984			COG0391	Putative gluconeogenesis factor
LCKJJHDB_01052	CDS	918	whiA		COG1481	putative cell division protein WhiA
LCKJJHDB_01053	CDS	558	betI			HTH-type transcriptional regulator BetI
LCKJJHDB_01054	CDS	879		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
LCKJJHDB_01055	CDS	1623			COG3559	Multidrug efflux system permease protein
LCKJJHDB_01056	CDS	372				hypothetical protein
LCKJJHDB_01057	CDS	795	focA		COG2116	putative formate transporter 1
LCKJJHDB_01058	CDS	531				hypothetical protein
LCKJJHDB_01059	CDS	732				hypothetical protein
LCKJJHDB_01060	CDS	1098	prfB			Peptide chain release factor 2
LCKJJHDB_01061	CDS	693	ftsE		COG2884	Cell division ATP-binding protein FtsE
LCKJJHDB_01062	CDS	936	ftsX		COG2177	Cell division protein FtsX
LCKJJHDB_01063	CDS	978	nrdF2	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta nrdF2
LCKJJHDB_01064	CDS	2169	nrdE2	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha 2
LCKJJHDB_01065	CDS	423			COG1780	Putative NrdI-like protein
LCKJJHDB_01066	CDS	219	nrdH		COG0695	Glutaredoxin-like protein NrdH
LCKJJHDB_01067	CDS	642	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
LCKJJHDB_01068	CDS	1935	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
LCKJJHDB_01069	CDS	207				hypothetical protein
LCKJJHDB_01070	CDS	336				hypothetical protein
LCKJJHDB_01071	CDS	834	dinG_1	3.1.-.-		3'-5' exonuclease DinG
LCKJJHDB_01072	CDS	450	elaA		COG2153	Protein ElaA
LCKJJHDB_01073	CDS	2475	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
LCKJJHDB_01074	CDS	906				hypothetical protein
LCKJJHDB_01075	CDS	3282				hypothetical protein
LCKJJHDB_01076	CDS	594				hypothetical protein
LCKJJHDB_01077	CDS	552				hypothetical protein
LCKJJHDB_01078	CDS	663				hypothetical protein
LCKJJHDB_01079	CDS	612				hypothetical protein
LCKJJHDB_01080	CDS	678				hypothetical protein
LCKJJHDB_01081	CDS	426				hypothetical protein
LCKJJHDB_01082	CDS	1089	ribD		COG0117	Riboflavin biosynthesis protein RibD
LCKJJHDB_01083	CDS	651	ribE	2.5.1.9	COG0307	Riboflavin synthase
LCKJJHDB_01084	CDS	1197	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
LCKJJHDB_01085	CDS	465	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
LCKJJHDB_01086	CDS	453	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
LCKJJHDB_01087	CDS	906	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
LCKJJHDB_01088	CDS	444				hypothetical protein
LCKJJHDB_01089	CDS	1551				hypothetical protein
LCKJJHDB_01090	CDS	957	ykoT	2.4.-.-		putative glycosyltransferase YkoT
LCKJJHDB_01091	CDS	687	mprA		COG0745	Response regulator MprA
LCKJJHDB_01092	CDS	516				hypothetical protein
LCKJJHDB_01093	CDS	1326	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
LCKJJHDB_01094	CDS	657				hypothetical protein
