locus_tag	ftype	length_bp	gene	EC_number	COG	product
CNACAJDA_00741	CDS	636	nth	4.2.99.18	COG0177	Endonuclease III
CNACAJDA_00742	CDS	1335	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
CNACAJDA_00743	CDS	906	PSD2	4.1.1.65		Phosphatidylserine decarboxylase proenzyme 2
CNACAJDA_00744	CDS	1326				hypothetical protein
CNACAJDA_00745	CDS	2910	secA			Protein translocase subunit SecA
CNACAJDA_00746	CDS	528				hypothetical protein
CNACAJDA_00747	CDS	1473	der		COG1160	GTPase Der
CNACAJDA_00748	CDS	1233	cca	2.7.7.72		CCA-adding enzyme
CNACAJDA_00749	CDS	1260	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
CNACAJDA_00750	CDS	612	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
CNACAJDA_00751	CDS	1329	tig	5.2.1.8	COG0544	Trigger factor
CNACAJDA_00752	tRNA	72				tRNA-Gly(gcc)
CNACAJDA_00753	CDS	3492	rapA	3.6.4.-		RNA polymerase-associated protein RapA
CNACAJDA_00754	CDS	1101	mreB		COG1077	Cell shape-determining protein MreB
CNACAJDA_00755	CDS	1800	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
CNACAJDA_00756	CDS	2304				hypothetical protein
CNACAJDA_00757	CDS	1173				hypothetical protein
CNACAJDA_00758	CDS	1023				hypothetical protein
CNACAJDA_00759	CDS	1005	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
CNACAJDA_00760	CDS	1368		2.7.7.-		putative uridylyltransferase
CNACAJDA_00761	CDS	366				hypothetical protein
CNACAJDA_00762	CDS	1305	ssaN	7.1.2.2	COG1157	putative secretion system apparatus ATP synthase SsaN
CNACAJDA_00763	CDS	513				hypothetical protein
CNACAJDA_00764	CDS	999				hypothetical protein
CNACAJDA_00765	CDS	783				hypothetical protein
CNACAJDA_00766	CDS	1155	iscS	2.8.1.7		Cysteine desulfurase IscS
CNACAJDA_00767	CDS	681	gpmA	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
CNACAJDA_00768	CDS	726	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
CNACAJDA_00769	CDS	525				hypothetical protein
CNACAJDA_00770	CDS	555	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
CNACAJDA_00771	CDS	1140	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
CNACAJDA_00772	CDS	1980	cadA	3.6.3.3		putative cadmium-transporting ATPase
CNACAJDA_00773	CDS	747				hypothetical protein
CNACAJDA_00774	CDS	1287	serS	6.1.1.11	COG0172	Serine--tRNA ligase
CNACAJDA_00775	CDS	1128	ribD		COG0117	Riboflavin biosynthesis protein RibD
CNACAJDA_00776	CDS	1275	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
CNACAJDA_00777	CDS	474	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
CNACAJDA_00778	CDS	1347				hypothetical protein
CNACAJDA_00779	CDS	666				hypothetical protein
CNACAJDA_00780	CDS	1368	alsT_2		COG1115	Amino-acid carrier protein AlsT
CNACAJDA_00781	CDS	453				hypothetical protein
CNACAJDA_00782	CDS	660				hypothetical protein
CNACAJDA_00783	CDS	789	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
CNACAJDA_00784	CDS	2400	ftsK		COG1674	DNA translocase FtsK
CNACAJDA_00785	tRNA	75				tRNA-His(gtg)
CNACAJDA_00786	rRNA	1549				16S ribosomal RNA
CNACAJDA_00787	rRNA	2934				23S ribosomal RNA
CNACAJDA_00788	rRNA	110				5S ribosomal RNA
CNACAJDA_00789	CDS	1296	nqrF	7.2.1.1	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
CNACAJDA_00790	CDS	345				hypothetical protein
CNACAJDA_00791	CDS	1191	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
CNACAJDA_00792	CDS	378	hctA			Histone H1-like protein Hc1
CNACAJDA_00793	CDS	2391				hypothetical protein
CNACAJDA_00794	CDS	1275	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
CNACAJDA_00795	CDS	1374	hemN	1.3.98.3		Oxygen-independent coproporphyrinogen III oxidase
CNACAJDA_00796	CDS	1005	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
CNACAJDA_00797	CDS	3240	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
CNACAJDA_00798	CDS	2775	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
CNACAJDA_00799	rRNA	1549				16S ribosomal RNA
CNACAJDA_00800	rRNA	2933				23S ribosomal RNA
CNACAJDA_00801	rRNA	110				5S ribosomal RNA
CNACAJDA_00802	CDS	2001	tkt	2.2.1.1		Transketolase
CNACAJDA_00803	CDS	870	amn	3.2.2.4	COG0775	AMP nucleosidase
CNACAJDA_00804	CDS	573	efp_2		COG0231	Elongation factor P
CNACAJDA_00805	CDS	225				hypothetical protein
CNACAJDA_00806	CDS	873	cpdA	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
CNACAJDA_00807	CDS	1539	groL_2		COG0459	60 kDa chaperonin
CNACAJDA_00808	tRNA	71				tRNA-Cys(gca)
CNACAJDA_00809	CDS	1353	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
CNACAJDA_00810	CDS	1011	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
CNACAJDA_00811	CDS	1251	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
CNACAJDA_00812	CDS	738				hypothetical protein
CNACAJDA_00813	CDS	1158	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
CNACAJDA_00814	CDS	1029	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
CNACAJDA_00815	CDS	2409	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
CNACAJDA_00816	CDS	420				hypothetical protein
CNACAJDA_00817	CDS	807				hypothetical protein
CNACAJDA_00818	CDS	333	rsbV		COG1366	Anti-sigma-B factor antagonist
CNACAJDA_00819	CDS	1020	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
CNACAJDA_00820	CDS	1053	mqnC	1.21.98.1	COG1060	Cyclic dehypoxanthine futalosine synthase
CNACAJDA_00821	CDS	1689				hypothetical protein
CNACAJDA_00822	CDS	360	rsfS		COG0799	Ribosomal silencing factor RsfS
CNACAJDA_00823	CDS	1257	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
CNACAJDA_00824	CDS	453				hypothetical protein
CNACAJDA_00825	CDS	630	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
CNACAJDA_00826	CDS	1041	ldh	1.4.1.9		Leucine dehydrogenase
CNACAJDA_00827	CDS	1029	cysQ	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
CNACAJDA_00828	CDS	762				hypothetical protein
CNACAJDA_00829	CDS	1614	aas		COG0204	Bifunctional protein Aas
CNACAJDA_00830	CDS	1134		2.3.1.29	COG0156	8-amino-7-oxononanoate synthase/2-amino-3-ketobutyrate coenzyme A ligase
CNACAJDA_00831	CDS	2262	priA	3.6.4.-	COG1198	Primosomal protein N'
CNACAJDA_00832	CDS	690				hypothetical protein
CNACAJDA_00833	CDS	495	dsbH	1.8.-.-	COG0526	Disulfide bond reductase DsbH
CNACAJDA_00834	CDS	1581	lysS	6.1.1.6		Lysine--tRNA ligase
CNACAJDA_00835	CDS	1494	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
CNACAJDA_00836	CDS	1050				hypothetical protein
CNACAJDA_00837	CDS	363	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
CNACAJDA_00838	CDS	138				hypothetical protein
CNACAJDA_00839	CDS	306	rpsN2		COG0199	Alternate 30S ribosomal protein S14
CNACAJDA_00840	CDS	501				hypothetical protein
CNACAJDA_00841	CDS	186				hypothetical protein
CNACAJDA_00842	CDS	495				hypothetical protein
CNACAJDA_00843	CDS	1797	uvrC		COG0322	UvrABC system protein C
CNACAJDA_00844	CDS	2463	mutS		COG0249	DNA mismatch repair protein MutS
CNACAJDA_00845	CDS	1788	dnaG	2.7.7.-		DNA primase
CNACAJDA_00846	CDS	279				hypothetical protein
CNACAJDA_00847	CDS	492				hypothetical protein
CNACAJDA_00848	CDS	3012				hypothetical protein
CNACAJDA_00849	CDS	549	pgsA_2	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
CNACAJDA_00850	CDS	1425	glgA	2.4.1.21	COG0297	Glycogen synthase
CNACAJDA_00851	tRNA	74				tRNA-Gln(ttg)
CNACAJDA_00852	CDS	558	rplY			50S ribosomal protein L25
CNACAJDA_00853	CDS	540	pth	3.1.1.29		Peptidyl-tRNA hydrolase
CNACAJDA_00854	CDS	339	rpsF		COG0360	30S ribosomal protein S6
CNACAJDA_00855	CDS	246	rpsR			30S ribosomal protein S18
CNACAJDA_00856	CDS	504	rplI		COG0359	50S ribosomal protein L9
CNACAJDA_00857	CDS	867	ispE	2.7.1.148		Putative 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
CNACAJDA_00858	CDS	204				hypothetical protein
CNACAJDA_00859	CDS	1353				hypothetical protein
CNACAJDA_00860	CDS	2871	ptrA	3.4.24.55	COG1025	Protease 3
CNACAJDA_00861	CDS	996				hypothetical protein
CNACAJDA_00862	CDS	1539	rng	3.1.26.-	COG1530	Ribonuclease G
CNACAJDA_00863	CDS	429				hypothetical protein
CNACAJDA_00864	CDS	180	rpmF		COG0333	50S ribosomal protein L32
CNACAJDA_00865	CDS	966	plsX	2.3.1.274		Phosphate acyltransferase
CNACAJDA_00866	CDS	4596	pmpD			putative outer membrane protein PmpD
CNACAJDA_00867	CDS	795				hypothetical protein
CNACAJDA_00868	CDS	300				hypothetical protein
CNACAJDA_00869	CDS	363				hypothetical protein
CNACAJDA_00870	CDS	1377	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
CNACAJDA_00871	CDS	1821	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
CNACAJDA_00872	CDS	1224	tyrP_1		COG0814	Tyrosine-specific transport protein
CNACAJDA_00873	CDS	156				hypothetical protein
CNACAJDA_00874	CDS	1188	tyrP_2		COG0814	Tyrosine-specific transport protein
CNACAJDA_00875	CDS	717	ybhL		COG0670	Inner membrane protein YbhL
CNACAJDA_00876	CDS	855	ftsY		COG0552	Signal recognition particle receptor FtsY
CNACAJDA_00877	CDS	1161	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
CNACAJDA_00878	CDS	876	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
CNACAJDA_00879	CDS	1491				hypothetical protein
CNACAJDA_00880	CDS	2925				hypothetical protein
CNACAJDA_00881	CDS	1284				hypothetical protein
CNACAJDA_00882	CDS	792				hypothetical protein
CNACAJDA_00883	CDS	3144				hypothetical protein
CNACAJDA_00884	CDS	1041	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
CNACAJDA_00885	tRNA	77				tRNA-Val(gac)
CNACAJDA_00886	CDS	582				hypothetical protein
CNACAJDA_00887	CDS	876	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
CNACAJDA_00888	CDS	507	nusB		COG0781	Transcription antitermination protein NusB
CNACAJDA_00889	CDS	528	infC		COG0290	Translation initiation factor IF-3
CNACAJDA_00890	CDS	195	rpmI		COG0291	50S ribosomal protein L35
CNACAJDA_00891	CDS	372	rplT			50S ribosomal protein L20
CNACAJDA_00892	CDS	1029	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
CNACAJDA_00893	tRNA	86				tRNA-Ser(tga)
CNACAJDA_00894	CDS	1977				hypothetical protein
CNACAJDA_00895	CDS	1101				hypothetical protein
CNACAJDA_00896	CDS	1065				hypothetical protein
CNACAJDA_00897	CDS	966	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
CNACAJDA_00898	CDS	2742	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
CNACAJDA_00899	CDS	2088	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
CNACAJDA_00900	CDS	270	rpsO			30S ribosomal protein S15
CNACAJDA_00901	CDS	492	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
CNACAJDA_00902	CDS	279				hypothetical protein
CNACAJDA_00903	CDS	705				hypothetical protein
CNACAJDA_00904	CDS	519				hypothetical protein
CNACAJDA_00905	CDS	507				hypothetical protein
CNACAJDA_00906	CDS	480				hypothetical protein
CNACAJDA_00907	CDS	189				hypothetical protein
CNACAJDA_00908	CDS	1218				hypothetical protein
CNACAJDA_00909	CDS	876	map	3.4.11.18	COG0024	Methionine aminopeptidase
CNACAJDA_00910	CDS	615				hypothetical protein
CNACAJDA_00911	CDS	600				hypothetical protein
CNACAJDA_00912	CDS	1770				hypothetical protein
CNACAJDA_00913	CDS	1392	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
CNACAJDA_00914	CDS	1701	dauA		COG0659	C4-dicarboxylic acid transporter DauA
CNACAJDA_00915	CDS	1266	nhaD		COG1055	Na(+)/H(+) antiporter NhaD
CNACAJDA_00916	CDS	1806				Protein CT_858
CNACAJDA_00917	CDS	924	ispH2	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 2
CNACAJDA_00918	CDS	1482				hypothetical protein
CNACAJDA_00919	CDS	1521				hypothetical protein
CNACAJDA_00920	CDS	519				hypothetical protein
CNACAJDA_00921	CDS	1449				hypothetical protein
CNACAJDA_00922	tRNA	84				tRNA-Leu(tag)
CNACAJDA_00923	CDS	306				hypothetical protein
CNACAJDA_00924	CDS	903	xerD		COG4974	Tyrosine recombinase XerD
CNACAJDA_00925	CDS	990				hypothetical protein
CNACAJDA_00926	CDS	2217	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
CNACAJDA_00927	CDS	1020	cdu2	3.4.22.-		Deubiquitinase and deneddylase Dub2
CNACAJDA_00928	CDS	192				hypothetical protein
CNACAJDA_00929	CDS	1257	cdu1	3.4.22.-		Deubiquitinase and deneddylase Dub1
CNACAJDA_00930	CDS	2895	pmpE			putative outer membrane protein PmpE
CNACAJDA_00931	CDS	3105	pmpF			putative outer membrane protein PmpF
CNACAJDA_00932	CDS	3042	pmpG			putative outer membrane protein PmpG
CNACAJDA_00933	CDS	3051	pmpH			putative outer membrane protein PmpH
CNACAJDA_00934	CDS	303				hypothetical protein
CNACAJDA_00935	CDS	2637	pmpI			putative outer membrane protein PmpI
CNACAJDA_00936	CDS	216				hypothetical protein
