locus_tag	ftype	length_bp	gene	EC_number	COG	product
GBJEOBOH_00698	CDS	1089	prfA		COG0216	Peptide chain release factor 1
GBJEOBOH_00699	CDS	237	minE			Cell division topological specificity factor
GBJEOBOH_00700	CDS	789	minD		COG2894	Septum site-determining protein MinD
GBJEOBOH_00701	CDS	606	minC		COG0850	putative septum site-determining protein MinC
GBJEOBOH_00702	CDS	579				hypothetical protein
GBJEOBOH_00703	CDS	1887	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
GBJEOBOH_00704	CDS	420				hypothetical protein
GBJEOBOH_00705	CDS	3441	rgy_1		COG1110	Reverse gyrase
GBJEOBOH_00706	CDS	438				hypothetical protein
GBJEOBOH_00707	CDS	804				hypothetical protein
GBJEOBOH_00708	CDS	915	gppA	3.6.1.40		Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
GBJEOBOH_00709	CDS	942	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
GBJEOBOH_00710	CDS	852				hypothetical protein
GBJEOBOH_00711	CDS	1005	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
GBJEOBOH_00712	CDS	915	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
GBJEOBOH_00713	tRNA	75				tRNA-Arg(ccg)
GBJEOBOH_00714	CDS	474	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
GBJEOBOH_00715	CDS	756	thiI	2.8.1.4		tRNA sulfurtransferase
GBJEOBOH_00716	CDS	333				hypothetical protein
GBJEOBOH_00717	CDS	279	tusA_2			Sulfur carrier protein TusA
GBJEOBOH_00718	CDS	249				hypothetical protein
GBJEOBOH_00719	CDS	264	nfuA_1			Fe/S biogenesis protein NfuA
GBJEOBOH_00720	CDS	810	aroE	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
GBJEOBOH_00721	CDS	438	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
GBJEOBOH_00722	CDS	510				hypothetical protein
GBJEOBOH_00723	CDS	1542	sasA	2.7.-.-		Adaptive-response sensory-kinase SasA
GBJEOBOH_00724	CDS	666	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
GBJEOBOH_00725	CDS	576	gmhA1	5.3.1.28	COG0279	Phosphoheptose isomerase 1
GBJEOBOH_00726	CDS	825	nadK	2.7.1.23	COG0061	NAD kinase
GBJEOBOH_00727	CDS	708				hypothetical protein
GBJEOBOH_00728	CDS	762				hypothetical protein
GBJEOBOH_00729	CDS	654				hypothetical protein
GBJEOBOH_00730	CDS	357				hypothetical protein
GBJEOBOH_00731	CDS	807	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
GBJEOBOH_00732	CDS	258				hypothetical protein
GBJEOBOH_00733	CDS	798	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
GBJEOBOH_00734	CDS	1227				hypothetical protein
GBJEOBOH_00735	CDS	435	ytfE			Iron-sulfur cluster repair protein YtfE
GBJEOBOH_00736	CDS	414				hypothetical protein
GBJEOBOH_00737	CDS	291	fdx1		COG0633	Ferredoxin-1
GBJEOBOH_00738	CDS	1386	ftsY			Signal recognition particle receptor FtsY
GBJEOBOH_00739	CDS	1617				hypothetical protein
GBJEOBOH_00740	CDS	1752	argS	6.1.1.19		Arginine--tRNA ligase
GBJEOBOH_00741	CDS	768	rph	2.7.7.56	COG0689	Ribonuclease PH
GBJEOBOH_00742	CDS	759				hypothetical protein
GBJEOBOH_00743	CDS	591				hypothetical protein
GBJEOBOH_00744	CDS	1227	nhaS3			High-affinity Na(+)/H(+) antiporter NhaS3
GBJEOBOH_00745	CDS	207				hypothetical protein
GBJEOBOH_00746	CDS	390	queF	1.7.1.13		NADPH-dependent 7-cyano-7-deazaguanine reductase
GBJEOBOH_00747	tRNA	92				tRNA-Ser(gct)
GBJEOBOH_00748	CDS	582	polC_1	2.7.7.7	COG2176	DNA polymerase III PolC-type
GBJEOBOH_00749	CDS	234	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
GBJEOBOH_00750	CDS	762	prpC	3.1.3.16	COG0631	Protein phosphatase PrpC
GBJEOBOH_00751	CDS	438				hypothetical protein
GBJEOBOH_00752	CDS	1905	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
GBJEOBOH_00753	CDS	1299	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
GBJEOBOH_00754	CDS	195				hypothetical protein
GBJEOBOH_00755	CDS	258				hypothetical protein
GBJEOBOH_00756	CDS	324				hypothetical protein
GBJEOBOH_00757	CDS	486	gcvH_2			Glycine cleavage system H protein
GBJEOBOH_00758	CDS	264				hypothetical protein
GBJEOBOH_00759	CDS	858	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
GBJEOBOH_00760	CDS	660	rnc	3.1.26.3	COG0571	Ribonuclease 3
GBJEOBOH_00761	CDS	930	hemH	4.99.1.1	COG0276	Ferrochelatase
GBJEOBOH_00762	CDS	297				hypothetical protein
GBJEOBOH_00763	CDS	1089	pheA			Bifunctional chorismate mutase/prephenate dehydratase
GBJEOBOH_00764	CDS	357	rplT		COG0292	50S ribosomal protein L20
GBJEOBOH_00765	CDS	1017	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
GBJEOBOH_00766	CDS	771	lepB	3.4.21.89	COG0681	Signal peptidase I
GBJEOBOH_00767	CDS	471	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
GBJEOBOH_00768	CDS	1704	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
GBJEOBOH_00769	CDS	1695	hyaB	1.12.99.6	COG0374	Hydrogenase-1 large chain
GBJEOBOH_00770	CDS	1305				hypothetical protein
GBJEOBOH_00771	CDS	681				hypothetical protein
GBJEOBOH_00772	CDS	1050	hoxK_2	1.12.99.6	COG1740	Uptake hydrogenase small subunit
GBJEOBOH_00773	CDS	207				hypothetical protein
GBJEOBOH_00774	CDS	219				hypothetical protein
GBJEOBOH_00775	CDS	141				hypothetical protein
GBJEOBOH_00776	CDS	510	hdpA	3.1.3.-		Dihydroxyacetone phosphatase
GBJEOBOH_00777	CDS	1962	lptD			LPS-assembly protein LptD
GBJEOBOH_00778	CDS	669	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
GBJEOBOH_00779	CDS	588	tmk	2.7.4.9	COG0125	Thymidylate kinase
GBJEOBOH_00780	CDS	1140	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
GBJEOBOH_00781	CDS	1278	bepA_2	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
GBJEOBOH_00782	CDS	1506	secD		COG0342	Protein translocase subunit SecD
GBJEOBOH_00783	CDS	909				hypothetical protein
GBJEOBOH_00784	CDS	999	bioB_2	2.8.1.6		Biotin synthase
GBJEOBOH_00785	CDS	1005				hypothetical protein
GBJEOBOH_00786	CDS	438				hypothetical protein
GBJEOBOH_00787	CDS	603	msrP	1.8.5.-		Protein-methionine-sulfoxide reductase catalytic subunit MsrP
GBJEOBOH_00788	CDS	2235	gyrA	5.6.2.2	COG0188	Type 2 topoisomerase subunit A
GBJEOBOH_00789	CDS	879				hypothetical protein
GBJEOBOH_00790	CDS	1212			COG2067	47 kDa outer membrane protein
GBJEOBOH_00791	CDS	504	mdtA_2			Multidrug resistance protein MdtA
GBJEOBOH_00792	CDS	498			COG2110	putative protein
GBJEOBOH_00793	CDS	594	ypmQ		COG1999	SCO1 protein 
GBJEOBOH_00794	CDS	756				hypothetical protein
GBJEOBOH_00795	CDS	1188				hypothetical protein
GBJEOBOH_00796	CDS	1032				hypothetical protein
GBJEOBOH_00797	CDS	597	pncA	3.5.1.19	COG1335	Nicotinamidase
GBJEOBOH_00798	CDS	1899	dnaK2			Chaperone protein dnaK2
GBJEOBOH_00799	CDS	2472	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
GBJEOBOH_00800	CDS	675	motB_1		COG1360	Motility protein B
GBJEOBOH_00801	CDS	708	motB_2		COG1360	Motility protein B
GBJEOBOH_00802	CDS	765	pomA		COG1291	Chemotaxis protein PomA
GBJEOBOH_00803	CDS	315	cutA		COG1324	Divalent-cation tolerance protein CutA
GBJEOBOH_00804	CDS	2937	sbcC			Nuclease SbcCD subunit C
GBJEOBOH_00805	CDS	3486	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
GBJEOBOH_00806	CDS	741	fabL	1.3.1.104		Enoyl-[acyl-carrier-protein] reductase [NADPH] FabL
GBJEOBOH_00807	CDS	441				hypothetical protein
GBJEOBOH_00808	CDS	1311				hypothetical protein
GBJEOBOH_00809	CDS	1230				hypothetical protein
GBJEOBOH_00810	CDS	408				hypothetical protein
GBJEOBOH_00811	CDS	381				hypothetical protein
GBJEOBOH_00812	CDS	999	hypE	4.2.1.-	COG0309	Carbamoyl dehydratase HypE
GBJEOBOH_00813	CDS	348	hypA		COG0375	Hydrogenase/urease maturation factor HypA
GBJEOBOH_00814	CDS	1035				hypothetical protein
GBJEOBOH_00815	CDS	1128	acuC			Acetoin utilization protein AcuC
GBJEOBOH_00816	CDS	846				hypothetical protein
GBJEOBOH_00817	CDS	2379	gyrB	5.6.2.2	COG0187	Type 2 topoisomerase subunit B
GBJEOBOH_00818	CDS	396				hypothetical protein
GBJEOBOH_00819	CDS	936	selD	2.7.9.3	COG0709	Selenide, water dikinase
GBJEOBOH_00820	CDS	1359	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
GBJEOBOH_00821	CDS	1749	tuf_2			Elongation factor Tu
GBJEOBOH_00822	CDS	582			COG1305	putative protein
GBJEOBOH_00823	CDS	444				hypothetical protein
GBJEOBOH_00824	CDS	894	cmpR_2			HTH-type transcriptional activator CmpR
GBJEOBOH_00825	CDS	588	fdnG	1.17.5.3	COG0243	Formate dehydrogenase, nitrate-inducible, major subunit
GBJEOBOH_00826	CDS	2430	fdoG	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
GBJEOBOH_00827	CDS	912	fdnH		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
GBJEOBOH_00828	CDS	636	fdoI		COG2864	Formate dehydrogenase, cytochrome b556(fdo) subunit
GBJEOBOH_00829	CDS	510	yojM_2		COG2032	Superoxide dismutase-like protein YojM
GBJEOBOH_00830	CDS	837	fdhE		COG3058	Protein FdhE
GBJEOBOH_00831	CDS	465	gcvH_3			Glycine cleavage system H protein
GBJEOBOH_00832	tRNA	99				tRNA-SeC(tca)
GBJEOBOH_00833	CDS	1113	iscS_2	2.8.1.7	COG1104	Cysteine desulfurase IscS
GBJEOBOH_00834	CDS	786	ypbG		COG1408	putative protein YpbG
GBJEOBOH_00835	CDS	774	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
GBJEOBOH_00836	tRNA	76				tRNA-Val(gac)
GBJEOBOH_00837	CDS	1281	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
GBJEOBOH_00838	CDS	498	rimM		COG0806	Ribosome maturation factor RimM
GBJEOBOH_00839	CDS	540				hypothetical protein
GBJEOBOH_00840	CDS	1254				hypothetical protein
GBJEOBOH_00841	CDS	1125	emrA			Colistin resistance protein EmrA
GBJEOBOH_00842	CDS	1536	emrB			Multidrug export protein EmrB
GBJEOBOH_00843	CDS	1029	gap	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase
GBJEOBOH_00844	CDS	918	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
GBJEOBOH_00845	CDS	156				hypothetical protein
GBJEOBOH_00846	CDS	201				hypothetical protein
GBJEOBOH_00847	CDS	297	nfuA_2			Fe/S biogenesis protein NfuA
GBJEOBOH_00848	CDS	1488	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
GBJEOBOH_00849	CDS	984	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
GBJEOBOH_00850	CDS	711	mqnA	4.2.1.151		Chorismate dehydratase
GBJEOBOH_00851	CDS	1332	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
GBJEOBOH_00852	CDS	432				hypothetical protein
GBJEOBOH_00853	CDS	927	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
GBJEOBOH_00854	CDS	498				hypothetical protein
GBJEOBOH_00855	CDS	915	rhdA_1	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase
GBJEOBOH_00856	CDS	243				hypothetical protein
GBJEOBOH_00857	CDS	666				hypothetical protein
GBJEOBOH_00858	CDS	1251	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
GBJEOBOH_00859	CDS	2658	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
GBJEOBOH_00860	CDS	1539	sat/cysC		COG0529	putative bifunctional SAT/APS kinase
GBJEOBOH_00861	CDS	1038	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
GBJEOBOH_00862	CDS	369				hypothetical protein
GBJEOBOH_00863	CDS	267				hypothetical protein
GBJEOBOH_00864	CDS	132				hypothetical protein
GBJEOBOH_00865	CDS	1410				hypothetical protein
GBJEOBOH_00866	CDS	2286	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
GBJEOBOH_00867	CDS	1089				hypothetical protein
GBJEOBOH_00868	CDS	1278				hypothetical protein
GBJEOBOH_00869	CDS	1188	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GBJEOBOH_00870	CDS	771				hypothetical protein
GBJEOBOH_00871	CDS	195				hypothetical protein
GBJEOBOH_00872	CDS	1767				hypothetical protein
GBJEOBOH_00873	CDS	234				hypothetical protein
GBJEOBOH_00874	CDS	1695	prsD			Type I secretion system ATP-binding protein PrsD
GBJEOBOH_00875	CDS	930	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
GBJEOBOH_00876	CDS	1014	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
GBJEOBOH_00877	CDS	192	rpmF			50S ribosomal protein L32
GBJEOBOH_00878	CDS	525				hypothetical protein
GBJEOBOH_00879	CDS	1053				hypothetical protein
GBJEOBOH_00880	CDS	684	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
GBJEOBOH_00881	CDS	1104				hypothetical protein
GBJEOBOH_00882	CDS	237	moaD			Molybdopterin synthase sulfur carrier subunit
GBJEOBOH_00883	CDS	516	gcvH_4			Glycine cleavage system H protein
GBJEOBOH_00884	CDS	1320	gcvPA	1.4.4.2		putative glycine dehydrogenase (decarboxylating) subunit 1
GBJEOBOH_00885	CDS	456				hypothetical protein
GBJEOBOH_00886	CDS	216				hypothetical protein
GBJEOBOH_00887	CDS	666	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
GBJEOBOH_00888	CDS	960				hypothetical protein
GBJEOBOH_00889	CDS	1941	rcsC	2.7.13.3		Sensor histidine kinase RcsC
GBJEOBOH_00890	CDS	1320	atoC_4		COG2204	Regulatory protein AtoC
GBJEOBOH_00891	CDS	495				hypothetical protein
GBJEOBOH_00892	CDS	156				hypothetical protein
GBJEOBOH_00893	CDS	504				hypothetical protein
GBJEOBOH_00894	CDS	807				hypothetical protein
GBJEOBOH_00895	CDS	3153	cusA		COG3696	Cation efflux system protein CusA
GBJEOBOH_00896	CDS	1995	copB	7.2.2.8		Copper-exporting P-type ATPase B
GBJEOBOH_00897	CDS	324				hypothetical protein
GBJEOBOH_00898	CDS	369				hypothetical protein
GBJEOBOH_00899	CDS	1584	cueO		COG2132	Blue copper oxidase CueO
GBJEOBOH_00900	CDS	1335				hypothetical protein
GBJEOBOH_00901	CDS	1179				hypothetical protein
GBJEOBOH_00902	CDS	1071	proB	2.7.2.11	COG0263	Glutamate 5-kinase 1
GBJEOBOH_00903	CDS	873	xerC_1		COG4974	Tyrosine recombinase XerC
GBJEOBOH_00904	CDS	465	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
GBJEOBOH_00905	CDS	1347	mrdB_2	2.4.1.129		Peptidoglycan glycosyltransferase MrdB
GBJEOBOH_00906	CDS	1206	argG	6.3.4.5		Argininosuccinate synthase
GBJEOBOH_00907	CDS	1071				hypothetical protein
GBJEOBOH_00908	CDS	1050				hypothetical protein
GBJEOBOH_00909	CDS	885	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
GBJEOBOH_00910	CDS	1047	menF	5.4.4.2		Isochorismate synthase MenF
GBJEOBOH_00911	CDS	1164	dhaT	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
GBJEOBOH_00912	CDS	1389				hypothetical protein
GBJEOBOH_00913	CDS	309				hypothetical protein
GBJEOBOH_00914	CDS	2445				hypothetical protein
GBJEOBOH_00915	CDS	1248		2.7.2.4	COG0527	Aspartate kinase
GBJEOBOH_00916	CDS	1131	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
GBJEOBOH_00917	CDS	1152	hisZ			ATP phosphoribosyltransferase regulatory subunit
GBJEOBOH_00918	CDS	1689	fmt_1	2.1.2.9		Methionyl-tRNA formyltransferase
GBJEOBOH_00919	CDS	1143	hypD		COG0409	Hydrogenase maturation factor HypD
GBJEOBOH_00920	CDS	252	hybG		COG0298	Hydrogenase maturation factor HybG
GBJEOBOH_00921	CDS	3480	rgy_2		COG1110	Reverse gyrase
GBJEOBOH_00922	CDS	378				hypothetical protein
GBJEOBOH_00923	CDS	720				hypothetical protein
GBJEOBOH_00924	CDS	1170	padG	1.2.1.58		NADH-dependent phenylglyoxylate dehydrogenase subunit alpha
GBJEOBOH_00925	CDS	870		1.2.7.10	COG1013	Oxalate oxidoreductase subunit beta
GBJEOBOH_00926	CDS	693				hypothetical protein
GBJEOBOH_00927	CDS	237				hypothetical protein
GBJEOBOH_00928	CDS	333				hypothetical protein
GBJEOBOH_00929	CDS	1614	carB_1	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
GBJEOBOH_00930	CDS	450	gpmA	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
GBJEOBOH_00931	CDS	681	rlpA_1	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
GBJEOBOH_00932	CDS	1398	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
GBJEOBOH_00933	CDS	336				hypothetical protein
GBJEOBOH_00934	CDS	1035	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
GBJEOBOH_00935	CDS	504	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
GBJEOBOH_00936	CDS	1257	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
GBJEOBOH_00937	CDS	1470				hypothetical protein
GBJEOBOH_00938	CDS	282	fliE			Flagellar hook-basal body complex protein FliE
GBJEOBOH_00939	CDS	405	flgC		COG1558	Flagellar basal-body rod protein FlgC
GBJEOBOH_00940	CDS	375				hypothetical protein
GBJEOBOH_00941	CDS	1788				hypothetical protein
GBJEOBOH_00942	CDS	504				hypothetical protein
GBJEOBOH_00943	CDS	468				hypothetical protein
GBJEOBOH_00944	CDS	1788	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
GBJEOBOH_00945	CDS	984				hypothetical protein
GBJEOBOH_00946	CDS	240				hypothetical protein
GBJEOBOH_00947	CDS	570				hypothetical protein
GBJEOBOH_00948	CDS	543				hypothetical protein
GBJEOBOH_00949	CDS	1215		1.2.7.10	COG0674	Oxalate oxidoreductase subunit alpha
GBJEOBOH_00950	CDS	861		1.2.7.10	COG1013	Oxalate oxidoreductase subunit beta
GBJEOBOH_00951	CDS	726				hypothetical protein
GBJEOBOH_00952	tRNA	88				tRNA-Leu(caa)
GBJEOBOH_00953	CDS	258				hypothetical protein
GBJEOBOH_00954	CDS	300				hypothetical protein
GBJEOBOH_00955	CDS	1734	epmA_2	6.3.1.-		Elongation factor P--(R)-beta-lysine ligase
GBJEOBOH_00956	CDS	1374	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
GBJEOBOH_00957	CDS	972	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
GBJEOBOH_00958	CDS	435	perR		COG0735	Peroxide-responsive repressor PerR
GBJEOBOH_00959	CDS	1263	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
GBJEOBOH_00960	CDS	735	fetB		COG0390	putative iron export permease protein FetB
GBJEOBOH_00961	CDS	612				hypothetical protein
GBJEOBOH_00962	CDS	2037	flhA		COG1298	Flagellar biosynthesis protein FlhA
GBJEOBOH_00963	CDS	1122	flhF		COG1419	Flagellar biosynthesis protein FlhF
GBJEOBOH_00964	CDS	837	ylxH		COG0455	Flagellum site-determining protein YlxH
GBJEOBOH_00965	CDS	711	fliA		COG1191	RNA polymerase sigma factor FliA
GBJEOBOH_00966	CDS	558				hypothetical protein
GBJEOBOH_00967	CDS	1497	arnT_2	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
GBJEOBOH_00968	CDS	243				hypothetical protein
GBJEOBOH_00969	CDS	1422	gltX1	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
GBJEOBOH_00970	CDS	690	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
GBJEOBOH_00971	CDS	708				hypothetical protein
GBJEOBOH_00972	tRNA	76				tRNA-Met(cat)
GBJEOBOH_00973	CDS	1071	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
GBJEOBOH_00974	CDS	1203	mat	2.5.1.6		S-adenosylmethionine synthase
GBJEOBOH_00975	CDS	1179	yajR		COG0477	Inner membrane transport protein YajR
GBJEOBOH_00976	CDS	744				hypothetical protein
GBJEOBOH_00977	CDS	228				hypothetical protein
GBJEOBOH_00978	CDS	1014	soeC		COG3302	Sulfite dehydrogenase subunit C
GBJEOBOH_00979	CDS	765	soeB		COG0437	Sulfite dehydrogenase subunit B
GBJEOBOH_00980	CDS	2850	soeA	1.8.5.6	COG0243	Sulfite dehydrogenase subunit A
GBJEOBOH_00981	CDS	1407	arnT_3	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
GBJEOBOH_00982	CDS	198				hypothetical protein
GBJEOBOH_00983	CDS	564	cysG		COG0007	Siroheme synthase
GBJEOBOH_00984	CDS	549	fliM		COG1868	Flagellar motor switch protein FliM
GBJEOBOH_00985	CDS	336				hypothetical protein
GBJEOBOH_00986	CDS	726	yueD	1.1.1.320		Benzil reductase ((S)-benzoin forming)
GBJEOBOH_00987	CDS	453				hypothetical protein
GBJEOBOH_00988	CDS	2289	mutS2	3.1.-.-		Endonuclease MutS2
GBJEOBOH_00989	CDS	624		2.7.8.-	COG0558	Phosphatidylinositol phosphate synthase
GBJEOBOH_00990	CDS	1002	ilvC	1.1.1.383	COG0059	Ketol-acid reductoisomerase (NAD(P)(+))
GBJEOBOH_00991	CDS	654	cpoB_1			Cell division coordinator CpoB
GBJEOBOH_00992	CDS	696	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
GBJEOBOH_00993	CDS	735				hypothetical protein
GBJEOBOH_00994	CDS	462				hypothetical protein
GBJEOBOH_00995	CDS	489	resA_2			Thiol-disulfide oxidoreductase ResA
GBJEOBOH_00996	CDS	444				hypothetical protein
GBJEOBOH_00997	CDS	309	yajC		COG1862	Sec translocon accessory complex subunit YajC
GBJEOBOH_00998	CDS	2070	feoB		COG0370	Fe(2+) transporter FeoB
GBJEOBOH_00999	CDS	930				hypothetical protein
GBJEOBOH_01000	CDS	219				hypothetical protein
GBJEOBOH_01001	CDS	1485	metG_2	6.1.1.10	COG0143	Methionine--tRNA ligase
GBJEOBOH_01002	CDS	867	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
GBJEOBOH_01003	CDS	1308				hypothetical protein
GBJEOBOH_01004	CDS	1695				hypothetical protein
GBJEOBOH_01005	CDS	555				hypothetical protein
GBJEOBOH_01006	CDS	921				hypothetical protein
GBJEOBOH_01007	CDS	1668	cstA		COG1966	Peptide transporter CstA
GBJEOBOH_01008	CDS	336				hypothetical protein
GBJEOBOH_01009	CDS	747	tatC		COG0805	Sec-independent protein translocase protein TatC
GBJEOBOH_01010	CDS	1818			COG0659	putative sulfate transporter
GBJEOBOH_01011	tRNA	87				tRNA-Leu(cag)
GBJEOBOH_01012	CDS	555			COG0500	putative protein
GBJEOBOH_01013	CDS	207				hypothetical protein
GBJEOBOH_01014	CDS	1302		3.4.24.-	COG0612	putative zinc protease
GBJEOBOH_01015	CDS	330	rsfS		COG0799	Ribosomal silencing factor RsfS
GBJEOBOH_01016	CDS	921	bamD			Outer membrane protein assembly factor BamD
GBJEOBOH_01017	CDS	1377	rng	3.1.26.-	COG1530	Ribonuclease G
GBJEOBOH_01018	CDS	801	lpxI	3.6.1.54	COG3494	UDP-2,3-diacylglucosamine pyrophosphatase LpxI
GBJEOBOH_01019	CDS	573				hypothetical protein
GBJEOBOH_01020	CDS	1221	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
GBJEOBOH_01021	CDS	300				hypothetical protein
GBJEOBOH_01022	CDS	177				hypothetical protein
GBJEOBOH_01023	CDS	1278	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
GBJEOBOH_01024	CDS	435	hspA		COG0071	Spore protein SP21
GBJEOBOH_01025	CDS	1185	gspF		COG1459	Putative type II secretion system protein F
GBJEOBOH_01026	CDS	846				hypothetical protein
GBJEOBOH_01027	CDS	639				hypothetical protein
GBJEOBOH_01028	CDS	1878	xcpQ		COG1450	Secretin XcpQ
GBJEOBOH_01029	CDS	432				hypothetical protein
GBJEOBOH_01030	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
GBJEOBOH_01031	CDS	537		3.6.1.15	COG1618	Nucleoside-triphosphatase THEP1
GBJEOBOH_01032	CDS	2604	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
GBJEOBOH_01033	CDS	468				hypothetical protein
GBJEOBOH_01034	CDS	2433	clpC		COG0542	Negative regulator of genetic competence ClpC/MecB
GBJEOBOH_01035	CDS	2337	bamA_2		COG4775	Outer membrane protein assembly factor BamA
GBJEOBOH_01036	CDS	213	cspA		COG1278	putative cold shock protein A
GBJEOBOH_01037	CDS	717	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
GBJEOBOH_01038	CDS	756	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
GBJEOBOH_01039	CDS	1311				hypothetical protein
GBJEOBOH_01040	CDS	1137	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
GBJEOBOH_01041	CDS	894	thrB	2.7.1.39	COG0083	Homoserine kinase
GBJEOBOH_01042	CDS	357	ndhC_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
GBJEOBOH_01043	CDS	540	nqo6	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit 6
GBJEOBOH_01044	CDS	1761	nuoC_2	7.1.1.-		NADH-quinone oxidoreductase subunit C/D
GBJEOBOH_01045	CDS	1011	nuoH_1	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
