locus_tag	ftype	length_bp	gene	EC_number	COG	product
HPJMNOPJ_00638	CDS	393				hypothetical protein
HPJMNOPJ_00639	CDS	279				hypothetical protein
HPJMNOPJ_00640	CDS	2607	topA_1	5.6.2.1	COG0550	DNA topoisomerase 1
HPJMNOPJ_00641	CDS	834	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
HPJMNOPJ_00642	CDS	1020	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
HPJMNOPJ_00643	CDS	2610	pepN	3.4.11.2	COG0308	Aminopeptidase N
HPJMNOPJ_00644	CDS	501	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
HPJMNOPJ_00645	CDS	1134	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
HPJMNOPJ_00646	CDS	1191	aspC	2.6.1.1	COG1448	Aspartate aminotransferase
HPJMNOPJ_00647	CDS	453	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
HPJMNOPJ_00648	CDS	246	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
HPJMNOPJ_00649	CDS	477	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
HPJMNOPJ_00650	CDS	1014	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
HPJMNOPJ_00651	CDS	927	ybhK		COG0391	Putative gluconeogenesis factor
HPJMNOPJ_00652	CDS	516	mepS	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
HPJMNOPJ_00653	CDS	297	ihfA		COG0776	Integration host factor subunit alpha
HPJMNOPJ_00654	CDS	2388	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
HPJMNOPJ_00655	CDS	480				hypothetical protein
HPJMNOPJ_00656	CDS	984	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
HPJMNOPJ_00657	CDS	519				hypothetical protein
HPJMNOPJ_00658	CDS	663	rluA_1	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
HPJMNOPJ_00659	CDS	651	gpmB	5.4.2.-		phosphoglycerate mutase GpmB
HPJMNOPJ_00660	CDS	1329	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
HPJMNOPJ_00661	CDS	915	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
HPJMNOPJ_00662	CDS	795	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
HPJMNOPJ_00663	CDS	843				hypothetical protein
HPJMNOPJ_00664	CDS	285	rplY		COG1825	50S ribosomal protein L25
HPJMNOPJ_00665	CDS	615				hypothetical protein
HPJMNOPJ_00666	CDS	735	bioD1_1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
HPJMNOPJ_00667	CDS	1212	mlc		COG1940	Protein mlc
HPJMNOPJ_00668	CDS	1404	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
HPJMNOPJ_00669	CDS	2358	pbpC		COG4953	Penicillin-binding protein 1C
HPJMNOPJ_00670	CDS	846	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
HPJMNOPJ_00671	CDS	1713	lpoA		COG3107	Penicillin-binding protein activator LpoA
HPJMNOPJ_00672	CDS	360				hypothetical protein
HPJMNOPJ_00673	CDS	588	gmhA_2	5.3.1.28	COG0279	Phosphoheptose isomerase
HPJMNOPJ_00674	CDS	585				hypothetical protein
HPJMNOPJ_00675	CDS	615	ribC	2.5.1.9	COG0307	Riboflavin synthase
HPJMNOPJ_00676	CDS	1395	mdtK		COG0534	Multidrug resistance protein MdtK
HPJMNOPJ_00677	CDS	1053	ydgJ	1.-.-.-	COG0673	putative oxidoreductase YdgJ
HPJMNOPJ_00678	CDS	1440	pykA	2.7.1.40	COG0469	Pyruvate kinase II
HPJMNOPJ_00679	tRNA	77				tRNA-Val(gac)
HPJMNOPJ_00680	CDS	114				hypothetical protein
HPJMNOPJ_00681	CDS	210	cspC			Cold shock-like protein CspC
HPJMNOPJ_00682	CDS	861	tehB	2.1.1.-		putative S-adenosyl-L-methionine-dependent methyltransferase TehB
HPJMNOPJ_00683	CDS	1083				hypothetical protein
HPJMNOPJ_00684	CDS	825	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
HPJMNOPJ_00685	CDS	5718	yfhM		COG2373	Alpha-2-macroglobulin
HPJMNOPJ_00686	CDS	972	cysB			HTH-type transcriptional regulator CysB
HPJMNOPJ_00687	CDS	1038	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
HPJMNOPJ_00688	CDS	624	yciO		COG0009	putative protein YciO
HPJMNOPJ_00689	CDS	2397				hypothetical protein
HPJMNOPJ_00690	CDS	1125	tyrA		COG0287	T-protein
HPJMNOPJ_00691	CDS	1053	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
HPJMNOPJ_00692	CDS	486	ftnA_1	1.16.3.2	COG1528	putative bacterial non-heme ferritin
HPJMNOPJ_00693	CDS	498	ftnA_2	1.16.3.2	COG1528	putative bacterial non-heme ferritin
HPJMNOPJ_00694	CDS	102				hypothetical protein
HPJMNOPJ_00695	CDS	759	fnr		COG0664	Anaerobic regulatory protein
HPJMNOPJ_00696	CDS	939	uspE		COG0589	Universal stress protein E 
HPJMNOPJ_00697	CDS	375				hypothetical protein
HPJMNOPJ_00698	CDS	1884	sppA	3.4.21.-	COG0616	Protease 4
HPJMNOPJ_00699	CDS	555	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
HPJMNOPJ_00700	CDS	135				hypothetical protein
HPJMNOPJ_00701	CDS	741				hypothetical protein
HPJMNOPJ_00702	CDS	693				hypothetical protein
HPJMNOPJ_00703	CDS	915	nagK	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
HPJMNOPJ_00704	CDS	750	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
HPJMNOPJ_00705	CDS	660	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
HPJMNOPJ_00706	CDS	1572	oppA_1		COG4166	Periplasmic oligopeptide-binding protein
HPJMNOPJ_00707	CDS	363	ybaN		COG2832	Inner membrane protein YbaN
HPJMNOPJ_00708	CDS	2040	prlC	3.4.24.70	COG0339	Oligopeptidase A
HPJMNOPJ_00709	CDS	1269				hypothetical protein
HPJMNOPJ_00710	tRNA	75				tRNA-Gln(ttg)
HPJMNOPJ_00711	tRNA	75				tRNA-Gln(ttg)
HPJMNOPJ_00712	tRNA	85				tRNA-Leu(tag)
HPJMNOPJ_00713	tRNA	77				tRNA-Met(cat)
HPJMNOPJ_00714	CDS	1224	nagC		COG1940	N-acetylglucosamine repressor
HPJMNOPJ_00715	CDS	1305	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
HPJMNOPJ_00716	CDS	702	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase
HPJMNOPJ_00717	CDS	717				hypothetical protein
HPJMNOPJ_00718	CDS	1761	ycaO		COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
HPJMNOPJ_00719	CDS	414	yhcB		COG3105	Inner membrane protein YhcB
HPJMNOPJ_00720	CDS	702				hypothetical protein
HPJMNOPJ_00721	CDS	774				hypothetical protein
HPJMNOPJ_00722	CDS	843	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
HPJMNOPJ_00723	CDS	1962	acs	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
HPJMNOPJ_00724	CDS	657	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
HPJMNOPJ_00725	CDS	1221	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
HPJMNOPJ_00726	CDS	717	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
HPJMNOPJ_00727	CDS	3270	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
HPJMNOPJ_00728	CDS	663				hypothetical protein
HPJMNOPJ_00729	CDS	1893				hypothetical protein
HPJMNOPJ_00730	CDS	3132				hypothetical protein
HPJMNOPJ_00731	CDS	582	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
HPJMNOPJ_00732	CDS	1515	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
HPJMNOPJ_00733	CDS	492	cvpA		COG1286	Colicin V production protein
HPJMNOPJ_00734	CDS	444				hypothetical protein
HPJMNOPJ_00735	CDS	1206	ackA	2.7.2.1	COG0282	Acetate kinase
HPJMNOPJ_00736	CDS	2139	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
HPJMNOPJ_00737	CDS	1152	rnd	3.1.13.5	COG0349	Ribonuclease D
HPJMNOPJ_00738	CDS	1689	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
HPJMNOPJ_00739	CDS	540	slp		COG3065	Outer membrane protein Slp
HPJMNOPJ_00740	CDS	720	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
HPJMNOPJ_00741	CDS	1929	yoaA	3.6.4.12	COG1199	putative ATP-dependent DNA helicase YoaA
HPJMNOPJ_00742	CDS	822	yeaD_2	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
HPJMNOPJ_00743	CDS	960				hypothetical protein
HPJMNOPJ_00744	CDS	303			COG1534	RNA-binding protein
HPJMNOPJ_00745	CDS	8139				hypothetical protein
HPJMNOPJ_00746	CDS	477	greA		COG0782	Transcription elongation factor GreA
HPJMNOPJ_00747	CDS	1464	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
HPJMNOPJ_00748	CDS	2271	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
HPJMNOPJ_00749	CDS	1509				hypothetical protein
HPJMNOPJ_00750	CDS	93				hypothetical protein
HPJMNOPJ_00751	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
HPJMNOPJ_00752	CDS	249				hypothetical protein
HPJMNOPJ_00753	CDS	3090	ttrA	1.8.-.-	COG0243	Tetrathionate reductase subunit A
HPJMNOPJ_00754	CDS	1050	ttrC			Tetrathionate reductase subunit C
HPJMNOPJ_00755	CDS	738	ttrB		COG0437	Tetrathionate reductase subunit B
HPJMNOPJ_00756	CDS	1716	ttrS	2.7.13.3	COG0642	Tetrathionate sensor histidine kinase TtrS
HPJMNOPJ_00757	CDS	579	ttrR		COG4566	Tetrathionate response regulatory protein TtrR
HPJMNOPJ_00758	CDS	813	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
HPJMNOPJ_00759	CDS	642	rhtC		COG1280	Threonine efflux protein
HPJMNOPJ_00760	CDS	486	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
HPJMNOPJ_00761	CDS	993	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
HPJMNOPJ_00762	CDS	435	nusB		COG0781	Transcription antitermination protein NusB
HPJMNOPJ_00763	CDS	474	ribE	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
HPJMNOPJ_00764	CDS	1212	tyrP_1		COG0814	Tyrosine-specific transport protein
HPJMNOPJ_00765	CDS	663		1.-.-.-	COG0778	Putative NAD(P)H nitroreductase
HPJMNOPJ_00766	CDS	1380	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
HPJMNOPJ_00767	CDS	1428	ydgA		COG5339	Protein YdgA
HPJMNOPJ_00768	CDS	1905	dnaK		COG0443	Chaperone protein DnaK
HPJMNOPJ_00769	CDS	399				hypothetical protein
HPJMNOPJ_00770	CDS	1269		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
HPJMNOPJ_00771	CDS	387				hypothetical protein
HPJMNOPJ_00772	CDS	1119	dnaJ		COG0484	Chaperone protein DnaJ
HPJMNOPJ_00773	CDS	2355	btuB_2			Vitamin B12 transporter BtuB
HPJMNOPJ_00774	CDS	1056	btuD_1	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HPJMNOPJ_00775	CDS	729	modB		COG4149	Molybdenum transport system permease protein ModB
HPJMNOPJ_00776	CDS	765	modA		COG0725	Molybdate-binding protein ModA
HPJMNOPJ_00777	CDS	2778	btuB_3			Vitamin B12 transporter BtuB
HPJMNOPJ_00778	CDS	792	modE		COG2005	DNA-binding transcriptional dual regulator ModE
HPJMNOPJ_00779	CDS	600	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
HPJMNOPJ_00780	CDS	1029	degS	3.4.21.107	COG0265	Serine endoprotease DegS
HPJMNOPJ_00781	CDS	1131	ribD		COG0117	Riboflavin biosynthesis protein RibD
HPJMNOPJ_00782	CDS	450	nrdR		COG1327	Transcriptional repressor NrdR
HPJMNOPJ_00783	CDS	594				hypothetical protein
HPJMNOPJ_00784	CDS	1425	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
HPJMNOPJ_00785	CDS	1530	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
HPJMNOPJ_00786	CDS	723	sfsA		COG1489	Sugar fermentation stimulation protein A
HPJMNOPJ_00787	CDS	1188	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
HPJMNOPJ_00788	CDS	924	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
HPJMNOPJ_00789	CDS	399	rbfA		COG0858	Ribosome-binding factor A
HPJMNOPJ_00790	CDS	771				hypothetical protein
HPJMNOPJ_00791	CDS	2502	infB		COG0532	Translation initiation factor IF-2
HPJMNOPJ_00792	CDS	1485	nusA		COG0195	Transcription termination/antitermination protein NusA
HPJMNOPJ_00793	CDS	456	rimP		COG0779	Ribosome maturation factor RimP
HPJMNOPJ_00794	tRNA	77				tRNA-Met(cat)
HPJMNOPJ_00795	CDS	747	ulaR		COG1349	HTH-type transcriptional regulator UlaR
HPJMNOPJ_00796	CDS	1092	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
HPJMNOPJ_00797	CDS	1791				hypothetical protein
HPJMNOPJ_00798	CDS	468	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
HPJMNOPJ_00799	CDS	678	sgbH_1	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase SgbH
HPJMNOPJ_00800	CDS	213				hypothetical protein
HPJMNOPJ_00801	CDS	612				hypothetical protein
HPJMNOPJ_00802	tmRNA	367	ssrA			transfer-messenger RNA, SsrA
HPJMNOPJ_00803	CDS	3915				hypothetical protein
HPJMNOPJ_00804	CDS	384				hypothetical protein
HPJMNOPJ_00805	CDS	453				hypothetical protein
HPJMNOPJ_00806	CDS	1227				hypothetical protein
HPJMNOPJ_00807	CDS	2091				hypothetical protein
HPJMNOPJ_00808	CDS	1869				hypothetical protein
HPJMNOPJ_00809	CDS	2898	hyaD	2.4.1.212		Hyaluronan synthase
HPJMNOPJ_00810	CDS	1173	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
HPJMNOPJ_00811	CDS	1434				hypothetical protein
HPJMNOPJ_00812	CDS	1182				hypothetical protein
HPJMNOPJ_00813	CDS	1137				hypothetical protein
HPJMNOPJ_00814	CDS	798	kpsM		COG1682	Polysialic acid transport protein KpsM
HPJMNOPJ_00815	CDS	660	kpsT			Polysialic acid transport ATP-binding protein KpsT
HPJMNOPJ_00816	CDS	330	grxD		COG0278	Glutaredoxin 4
HPJMNOPJ_00817	CDS	765				hypothetical protein
HPJMNOPJ_00818	CDS	450				hypothetical protein
HPJMNOPJ_00819	CDS	582	lemA		COG1704	Protein LemA
HPJMNOPJ_00820	CDS	1062	ompA_2			Outer membrane protein P5
HPJMNOPJ_00821	CDS	3087			COG0247	putative protein
HPJMNOPJ_00822	CDS	420		3.1.2.-	COG2050	Putative esterase
HPJMNOPJ_00823	CDS	981	hemH	4.99.1.1	COG0276	Ferrochelatase
HPJMNOPJ_00824	CDS	1101	selD	2.7.9.3	COG0709	Selenide, water dikinase
HPJMNOPJ_00825	CDS	999	gntR			HTH-type transcriptional regulator GntR
HPJMNOPJ_00826	CDS	519	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
HPJMNOPJ_00827	CDS	1350	ygbN_1		COG2610	Inner membrane permease YgbN
HPJMNOPJ_00828	CDS	1197	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
HPJMNOPJ_00829	CDS	603	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
HPJMNOPJ_00830	CDS	318	yciH		COG0023	putative protein YciH
HPJMNOPJ_00831	CDS	702	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
HPJMNOPJ_00832	CDS	1188	lapB_1		COG2956	Lipopolysaccharide assembly protein B
HPJMNOPJ_00833	CDS	297	lapA		COG3771	Lipopolysaccharide assembly protein A
HPJMNOPJ_00834	CDS	285	ihfB		COG0776	Integration host factor subunit beta
HPJMNOPJ_00835	CDS	1650	rpsA		COG0539	30S ribosomal protein S1
HPJMNOPJ_00836	CDS	684	cmk	2.7.4.25	COG0283	Cytidylate kinase
HPJMNOPJ_00837	CDS	2364				hypothetical protein
HPJMNOPJ_00838	CDS	2772				hypothetical protein
HPJMNOPJ_00839	CDS	2163	speC	4.1.1.17	COG1982	Constitutive ornithine decarboxylase
HPJMNOPJ_00840	CDS	1314	potE		COG0531	Putrescine transporter PotE
HPJMNOPJ_00841	CDS	1005	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
HPJMNOPJ_00842	CDS	873			COG2990	putative protein
HPJMNOPJ_00843	CDS	1215	tyrP_2		COG0814	Tyrosine-specific transport protein
HPJMNOPJ_00844	CDS	1377	tpl	4.1.99.2		Tyrosine phenol-lyase
HPJMNOPJ_00845	CDS	129				hypothetical protein
HPJMNOPJ_00846	CDS	1338	argG	6.3.4.5	COG0137	Argininosuccinate synthase
HPJMNOPJ_00847	CDS	861	yeeZ		COG0451	Protein YeeZ
HPJMNOPJ_00848	CDS	861	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
HPJMNOPJ_00849	CDS	1590	prfC		COG4108	Peptide chain release factor RF3
HPJMNOPJ_00850	CDS	480			COG0783	putative protein
HPJMNOPJ_00851	CDS	2910	valS	6.1.1.9	COG0525	Valine--tRNA ligase
HPJMNOPJ_00852	CDS	519				hypothetical protein
HPJMNOPJ_00853	CDS	498	tpx	1.11.1.15	COG2077	Thiol peroxidase
HPJMNOPJ_00854	CDS	453				hypothetical protein
HPJMNOPJ_00855	CDS	429	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
HPJMNOPJ_00856	CDS	1395	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
HPJMNOPJ_00857	CDS	609				hypothetical protein
HPJMNOPJ_00858	CDS	540				hypothetical protein
HPJMNOPJ_00859	CDS	942	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
HPJMNOPJ_00860	CDS	264	grxA		COG0695	Glutaredoxin 1
HPJMNOPJ_00861	CDS	1323	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
HPJMNOPJ_00862	CDS	1203	manA	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
HPJMNOPJ_00863	CDS	456				hypothetical protein
HPJMNOPJ_00864	CDS	942				hypothetical protein
HPJMNOPJ_00865	CDS	153				hypothetical protein
HPJMNOPJ_00866	CDS	837	manZ		COG3716	PTS system mannose-specific EIID component
HPJMNOPJ_00867	CDS	804	manY		COG3715	PTS system mannose-specific EIIC component
HPJMNOPJ_00868	CDS	975	manX	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
HPJMNOPJ_00869	CDS	1218	yjhB			Putative metabolite transport protein YjhB
HPJMNOPJ_00870	CDS	342				hypothetical protein
HPJMNOPJ_00871	CDS	1083	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
HPJMNOPJ_00872	CDS	1098	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
HPJMNOPJ_00873	CDS	1323	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
HPJMNOPJ_00874	CDS	729	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
HPJMNOPJ_00875	CDS	2682	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
HPJMNOPJ_00876	CDS	369				hypothetical protein
HPJMNOPJ_00877	CDS	1767				hypothetical protein
HPJMNOPJ_00878	CDS	564				hypothetical protein
HPJMNOPJ_00879	CDS	588				hypothetical protein
HPJMNOPJ_00880	CDS	774				hypothetical protein
HPJMNOPJ_00881	CDS	855				hypothetical protein
HPJMNOPJ_00882	CDS	885				hypothetical protein
HPJMNOPJ_00883	CDS	1278				hypothetical protein
HPJMNOPJ_00884	CDS	1122				hypothetical protein
HPJMNOPJ_00885	CDS	504				hypothetical protein
HPJMNOPJ_00886	CDS	1413	sctC			Type 3 secretion system secretin
HPJMNOPJ_00887	CDS	813				hypothetical protein
HPJMNOPJ_00888	CDS	432				hypothetical protein
HPJMNOPJ_00889	CDS	183				hypothetical protein
HPJMNOPJ_00890	CDS	225				hypothetical protein
HPJMNOPJ_00891	tRNA	87				tRNA-Leu(taa)
HPJMNOPJ_00892	tRNA	76				tRNA-Gly(gcc)
HPJMNOPJ_00893	CDS	558	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
HPJMNOPJ_00894	CDS	1827	uvrC		COG0322	UvrABC system protein C
HPJMNOPJ_00895	CDS	777	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
HPJMNOPJ_00896	CDS	183				hypothetical protein
HPJMNOPJ_00897	CDS	978	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
HPJMNOPJ_00898	CDS	1749	msbA_2	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
HPJMNOPJ_00899	CDS	2394				hypothetical protein
HPJMNOPJ_00900	CDS	438	dksA		COG1734	RNA polymerase-binding transcription factor DksA
HPJMNOPJ_00901	CDS	1506	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
HPJMNOPJ_00902	CDS	498	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
HPJMNOPJ_00903	CDS	1083	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
HPJMNOPJ_00904	CDS	711				hypothetical protein
HPJMNOPJ_00905	CDS	990	cra_1		COG1609	Catabolite repressor/activator
HPJMNOPJ_00906	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
HPJMNOPJ_00907	CDS	1725	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
HPJMNOPJ_00908	CDS	1524				hypothetical protein
HPJMNOPJ_00909	CDS	405	hns			DNA-binding protein H-NS
HPJMNOPJ_00910	CDS	837	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
HPJMNOPJ_00911	CDS	1137	nagA	3.5.1.25	COG1820	N-acetylglucosamine-6-phosphate deacetylase
HPJMNOPJ_00912	CDS	804	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
HPJMNOPJ_00913	CDS	1458	nagE		COG1263	PTS system N-acetylglucosamine-specific EIICBA component
HPJMNOPJ_00914	CDS	1950	uup		COG0488	ABC transporter ATP-binding protein uup
HPJMNOPJ_00915	CDS	1353				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
HPJMNOPJ_00916	CDS	699	yohK		COG1346	Inner membrane protein YohK
HPJMNOPJ_00917	CDS	411				hypothetical protein
HPJMNOPJ_00918	CDS	483				hypothetical protein
HPJMNOPJ_00919	CDS	1200	csdA	2.8.1.7	COG0520	Cysteine desulfurase CsdA
HPJMNOPJ_00920	CDS	381	csdE		COG2166	Sulfur acceptor protein CsdE
HPJMNOPJ_00921	CDS	1431	hldE		COG2870	Bifunctional protein HldE
HPJMNOPJ_00922	CDS	942	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
HPJMNOPJ_00923	CDS	576	ycdY		COG3381	Chaperone protein YcdY
HPJMNOPJ_00924	CDS	615	kefG	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefG
HPJMNOPJ_00925	CDS	450	ybbJ		COG1585	Inner membrane protein YbbJ
HPJMNOPJ_00926	CDS	924	qmcA		COG0330	Protein QmcA
HPJMNOPJ_00927	CDS	1452	modF		COG1119	ABC transporter ATP-binding protein ModF
HPJMNOPJ_00928	CDS	1242	sstT		COG3633	Serine/threonine transporter SstT
HPJMNOPJ_00929	CDS	450	umuD	3.4.21.-	COG1974	Protein UmuD
HPJMNOPJ_00930	CDS	1419	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
HPJMNOPJ_00931	CDS	1899	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
HPJMNOPJ_00932	CDS	2664	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
HPJMNOPJ_00933	CDS	501	crr		COG2190	PTS system glucose-specific EIIA component
HPJMNOPJ_00934	CDS	1728	ptsI	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
HPJMNOPJ_00935	CDS	258	ptsH		COG1925	Phosphocarrier protein HPr
HPJMNOPJ_00936	CDS	1053	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
HPJMNOPJ_00937	CDS	555	orn	3.1.-.-	COG1949	Oligoribonuclease
HPJMNOPJ_00938	tRNA	76				tRNA-Gly(gcc)
HPJMNOPJ_00939	tRNA	76				tRNA-Gly(gcc)
HPJMNOPJ_00940	CDS	498	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
HPJMNOPJ_00941	CDS	1230				hypothetical protein
HPJMNOPJ_00942	CDS	1854	mutL		COG0323	DNA mismatch repair protein MutL
HPJMNOPJ_00943	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
HPJMNOPJ_00944	CDS	291	hfq		COG1923	RNA-binding protein Hfq
HPJMNOPJ_00945	CDS	1347	hflX		COG2262	GTPase HflX
HPJMNOPJ_00946	CDS	954	tyrR		COG3283	Transcriptional regulatory protein TyrR
HPJMNOPJ_00947	CDS	1077				hypothetical protein
HPJMNOPJ_00948	CDS	1407	ycjX		COG3106	putative protein YcjX
HPJMNOPJ_00949	CDS	1692	sapA		COG4166	Peptide transport periplasmic protein SapA
HPJMNOPJ_00950	CDS	966	sapB_1		COG4168	Putrescine export system permease protein SapB
HPJMNOPJ_00951	CDS	888	sapC		COG4171	Peptide transport system permease protein SapC
HPJMNOPJ_00952	CDS	1050	sapD		COG4170	Peptide transport system ATP-binding protein SapD
HPJMNOPJ_00953	CDS	798	sapF		COG4167	Putrescine export system ATP-binding protein SapF
HPJMNOPJ_00954	CDS	783	hcaB	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
HPJMNOPJ_00955	rRNA	111				5S ribosomal RNA
HPJMNOPJ_00956	rRNA	2897				23S ribosomal RNA
HPJMNOPJ_00957	tRNA	76				tRNA-Glu(ttc)
HPJMNOPJ_00958	rRNA	1539				16S ribosomal RNA
HPJMNOPJ_00959	CDS	810	murI	5.1.1.3	COG0796	Glutamate racemase
HPJMNOPJ_00960	CDS	513	ubiC	4.1.3.40	COG3161	Chorismate pyruvate-lyase
