locus_tag	ftype	length_bp	gene	EC_number	COG	product
JCFPBPPM_00753	tRNA	89				tRNA-Ser(cga)
JCFPBPPM_00754	CDS	825				hypothetical protein
JCFPBPPM_00755	CDS	870				hypothetical protein
JCFPBPPM_00756	CDS	1443				hypothetical protein
JCFPBPPM_00757	CDS	1371				hypothetical protein
JCFPBPPM_00758	CDS	432				hypothetical protein
JCFPBPPM_00759	CDS	897	rnhC	3.1.26.4	COG1039	Ribonuclease HIII
JCFPBPPM_00760	CDS	615	def	3.5.1.88		Peptide deformylase
JCFPBPPM_00761	CDS	333				hypothetical protein
JCFPBPPM_00762	CDS	171				hypothetical protein
JCFPBPPM_00763	CDS	765	pgk/tpi		COG0126	Bifunctional PGK/TIM
JCFPBPPM_00764	CDS	1665	xseA	3.1.11.6		Exodeoxyribonuclease 7 large subunit
JCFPBPPM_00765	CDS	228	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
JCFPBPPM_00766	CDS	258				hypothetical protein
JCFPBPPM_00767	CDS	1935	dxs_2	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
JCFPBPPM_00768	CDS	834	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
JCFPBPPM_00769	CDS	1092				hypothetical protein
JCFPBPPM_00770	CDS	2103				hypothetical protein
JCFPBPPM_00771	CDS	702				hypothetical protein
JCFPBPPM_00772	CDS	831				hypothetical protein
JCFPBPPM_00773	CDS	726				hypothetical protein
JCFPBPPM_00774	CDS	1569				hypothetical protein
JCFPBPPM_00775	CDS	552				hypothetical protein
JCFPBPPM_00776	CDS	756				hypothetical protein
JCFPBPPM_00777	CDS	876	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
JCFPBPPM_00778	CDS	1323	lysC	2.7.2.4	COG0527	Lysine-sensitive aspartokinase 3
JCFPBPPM_00779	CDS	1002	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
JCFPBPPM_00780	CDS	795	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
JCFPBPPM_00781	CDS	810	phhA	1.14.16.1	COG3186	Phenylalanine-4-hydroxylase
JCFPBPPM_00782	CDS	693				queuosine precursor transporter
JCFPBPPM_00783	CDS	996	bioB	2.8.1.6	COG0502	Biotin synthase
JCFPBPPM_00784	CDS	1149	bioF_1	2.3.1.47		8-amino-7-oxononanoate synthase
JCFPBPPM_00785	CDS	660	bioD1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
JCFPBPPM_00786	CDS	1044	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
JCFPBPPM_00787	CDS	672				hypothetical protein
JCFPBPPM_00788	CDS	1338	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
JCFPBPPM_00789	CDS	474	aroK	2.7.1.71		Shikimate kinase
JCFPBPPM_00790	CDS	1080	aroC	4.2.3.5		Chorismate synthase
JCFPBPPM_00791	CDS	1143	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
JCFPBPPM_00792	CDS	1458	aroE	1.1.1.25		Shikimate dehydrogenase (NADP(+))
JCFPBPPM_00793	CDS	789				hypothetical protein
JCFPBPPM_00794	CDS	1317	aaxA			Porin AaxA
JCFPBPPM_00795	CDS	588	aaxB	4.1.1.19	COG1945	Pyruvoyl-dependent arginine decarboxylase AaxB
JCFPBPPM_00796	CDS	1458	aaxC		COG0531	Arginine/agmatine antiporter
JCFPBPPM_00797	CDS	1047	mnmC	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
JCFPBPPM_00798	CDS	822				hypothetical protein
JCFPBPPM_00799	CDS	987	mdh	1.1.1.37	COG0039	Malate dehydrogenase
JCFPBPPM_00800	CDS	1581				hypothetical protein
JCFPBPPM_00801	CDS	144				hypothetical protein
JCFPBPPM_00802	CDS	1581	pgi	5.3.1.9		Glucose-6-phosphate isomerase
JCFPBPPM_00803	CDS	900	xerD			Tyrosine recombinase XerD
JCFPBPPM_00804	CDS	300				hypothetical protein
JCFPBPPM_00805	tRNA	85				tRNA-Leu(tag)
JCFPBPPM_00806	CDS	1455				hypothetical protein
JCFPBPPM_00807	CDS	519				hypothetical protein
JCFPBPPM_00808	CDS	1533				hypothetical protein
JCFPBPPM_00809	CDS	1494				hypothetical protein
JCFPBPPM_00810	CDS	735				hypothetical protein
JCFPBPPM_00811	CDS	933	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
JCFPBPPM_00812	CDS	1860				Protein CT_858
JCFPBPPM_00813	CDS	1263	nhaD			Na(+)/H(+) antiporter NhaD
JCFPBPPM_00814	CDS	1698	dauA		COG0659	C4-dicarboxylic acid transporter DauA
JCFPBPPM_00815	CDS	1383	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
JCFPBPPM_00816	CDS	1776				hypothetical protein
JCFPBPPM_00817	CDS	387				hypothetical protein
JCFPBPPM_00818	CDS	267				hypothetical protein
JCFPBPPM_00819	CDS	609				hypothetical protein
JCFPBPPM_00820	CDS	876	map	3.4.11.18	COG0024	Methionine aminopeptidase
JCFPBPPM_00821	CDS	1287				hypothetical protein
JCFPBPPM_00822	CDS	186				hypothetical protein
JCFPBPPM_00823	CDS	486				hypothetical protein
JCFPBPPM_00824	CDS	522				hypothetical protein
JCFPBPPM_00825	CDS	522				hypothetical protein
JCFPBPPM_00826	CDS	708				hypothetical protein
JCFPBPPM_00827	CDS	231				hypothetical protein
JCFPBPPM_00828	CDS	468	tadA	3.5.4.33		tRNA-specific adenosine deaminase
JCFPBPPM_00829	CDS	270	rpsO		COG0184	30S ribosomal protein S15
JCFPBPPM_00830	CDS	2085	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
JCFPBPPM_00831	CDS	2733	ftsH	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
JCFPBPPM_00832	CDS	960	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
JCFPBPPM_00833	CDS	1074				hypothetical protein
JCFPBPPM_00834	CDS	1101				hypothetical protein
JCFPBPPM_00835	CDS	2046				hypothetical protein
JCFPBPPM_00836	tRNA	85				tRNA-Ser(tga)
JCFPBPPM_00837	CDS	1020	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
JCFPBPPM_00838	CDS	366	rplT			50S ribosomal protein L20
JCFPBPPM_00839	CDS	195	rpmI			50S ribosomal protein L35
JCFPBPPM_00840	CDS	561	infC		COG0290	Translation initiation factor IF-3
JCFPBPPM_00841	CDS	483	nusB			Transcription antitermination protein NusB
JCFPBPPM_00842	CDS	915	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
JCFPBPPM_00843	CDS	603				hypothetical protein
JCFPBPPM_00844	tRNA	74				tRNA-Val(gac)
JCFPBPPM_00845	CDS	1041	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
JCFPBPPM_00846	CDS	3135				hypothetical protein
JCFPBPPM_00847	CDS	798				hypothetical protein
JCFPBPPM_00848	CDS	1236				hypothetical protein
JCFPBPPM_00849	CDS	2925				hypothetical protein
JCFPBPPM_00850	CDS	1482	dapE	3.5.1.18		Succinyl-diaminopimelate desuccinylase
JCFPBPPM_00851	CDS	1467	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
JCFPBPPM_00852	CDS	1032				hypothetical protein
JCFPBPPM_00853	CDS	1032				hypothetical protein
JCFPBPPM_00854	CDS	1104				hypothetical protein
JCFPBPPM_00855	CDS	537				hypothetical protein
JCFPBPPM_00856	CDS	135				hypothetical protein
JCFPBPPM_00857	CDS	882	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
JCFPBPPM_00858	CDS	1161	sucC	6.2.1.5	COG0045	Succinate--CoA ligase [ADP-forming] subunit beta
JCFPBPPM_00859	CDS	873	ftsY		COG0552	Signal recognition particle receptor FtsY
JCFPBPPM_00860	CDS	717	ybhL		COG0670	Inner membrane protein YbhL
JCFPBPPM_00861	CDS	1191	tyrP_1		COG0814	Tyrosine-specific transport protein
JCFPBPPM_00862	CDS	321				hypothetical protein
JCFPBPPM_00863	CDS	1191	tyrP_2		COG0814	Tyrosine-specific transport protein
JCFPBPPM_00864	CDS	1830	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
JCFPBPPM_00865	CDS	1377	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
JCFPBPPM_00866	CDS	1293	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
JCFPBPPM_00867	CDS	1815	lpxB	2.4.1.182		Lipid-A-disaccharide synthase
JCFPBPPM_00868	CDS	1455				hypothetical protein
JCFPBPPM_00869	CDS	4830				putative outer membrane protein pmp21
JCFPBPPM_00870	CDS	963	plsX	2.3.1.274		Phosphate acyltransferase
JCFPBPPM_00871	CDS	183	rpmF		COG0333	50S ribosomal protein L32
JCFPBPPM_00872	CDS	462				hypothetical protein
JCFPBPPM_00873	CDS	1548	rng	3.1.26.-	COG1530	Ribonuclease G
JCFPBPPM_00874	CDS	996				hypothetical protein
JCFPBPPM_00875	CDS	2829	ptrA	3.4.24.55	COG1025	Protease 3
JCFPBPPM_00876	CDS	1353				hypothetical protein
JCFPBPPM_00877	CDS	219				hypothetical protein
JCFPBPPM_00878	CDS	525	ispE_1	2.7.1.148		Putative 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
JCFPBPPM_00879	CDS	426	ispE_2	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
JCFPBPPM_00880	CDS	510	rplI		COG0359	50S ribosomal protein L9
JCFPBPPM_00881	CDS	249	rpsR			30S ribosomal protein S18
JCFPBPPM_00882	CDS	339	rpsF		COG0360	30S ribosomal protein S6
JCFPBPPM_00883	CDS	543	pth	3.1.1.29		Peptidyl-tRNA hydrolase
JCFPBPPM_00884	CDS	558	rplY			50S ribosomal protein L25
JCFPBPPM_00885	tRNA	74				tRNA-Gln(ttg)
JCFPBPPM_00886	CDS	1431	glgA	2.4.1.21	COG0297	Glycogen synthase
JCFPBPPM_00887	CDS	567	pgsA_2	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
JCFPBPPM_00888	CDS	3033				hypothetical protein
JCFPBPPM_00889	CDS	594				hypothetical protein
JCFPBPPM_00890	CDS	489				hypothetical protein
JCFPBPPM_00891	CDS	264				hypothetical protein
JCFPBPPM_00892	CDS	1773	dnaG	2.7.7.-	COG0358	DNA primase
JCFPBPPM_00893	CDS	2487	mutS		COG0249	DNA mismatch repair protein MutS
JCFPBPPM_00894	CDS	1812	uvrC		COG0322	UvrABC system protein C
JCFPBPPM_00895	CDS	471				hypothetical protein
JCFPBPPM_00896	CDS	477				hypothetical protein
JCFPBPPM_00897	CDS	306	rpsN		COG0199	30S ribosomal protein S14
JCFPBPPM_00898	CDS	138				hypothetical protein
JCFPBPPM_00899	CDS	279	rnpA	3.1.26.5		Ribonuclease P protein component
JCFPBPPM_00900	CDS	1047				hypothetical protein
JCFPBPPM_00901	CDS	1425	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
JCFPBPPM_00902	CDS	1584	lysS	6.1.1.6		Lysine--tRNA ligase
JCFPBPPM_00903	CDS	477				hypothetical protein
JCFPBPPM_00904	CDS	1110				hypothetical protein
JCFPBPPM_00905	CDS	1101				hypothetical protein
JCFPBPPM_00906	CDS	1143				hypothetical protein
JCFPBPPM_00907	CDS	501	dsbH	1.8.-.-	COG0526	Disulfide bond reductase DsbH
JCFPBPPM_00908	CDS	678				hypothetical protein
JCFPBPPM_00909	CDS	2250	priA	3.6.4.-	COG1198	Primosomal protein N'
JCFPBPPM_00910	CDS	1113	bioF_2	2.3.1.47		8-amino-7-oxononanoate synthase
JCFPBPPM_00911	CDS	1617	aas_2		COG0204	Bifunctional protein Aas
JCFPBPPM_00912	CDS	762				hypothetical protein
JCFPBPPM_00913	CDS	978	cysQ	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
JCFPBPPM_00914	CDS	1056	ldh	1.4.1.9		Leucine dehydrogenase
JCFPBPPM_00915	CDS	648	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
JCFPBPPM_00916	CDS	453				hypothetical protein
JCFPBPPM_00917	CDS	1251	fabF	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
JCFPBPPM_00918	CDS	360	rsfS			Ribosomal silencing factor RsfS
JCFPBPPM_00919	CDS	402				hypothetical protein
JCFPBPPM_00920	CDS	1662				hypothetical protein
JCFPBPPM_00921	CDS	1062	mqnC	1.21.98.1	COG1060	Cyclic dehypoxanthine futalosine synthase
JCFPBPPM_00922	CDS	1029	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
JCFPBPPM_00923	CDS	333	spoIIAA		COG1366	Anti-sigma F factor antagonist
JCFPBPPM_00924	CDS	786				hypothetical protein
JCFPBPPM_00925	CDS	339	cutA		COG1324	Divalent-cation tolerance protein CutA
JCFPBPPM_00926	CDS	429				hypothetical protein
JCFPBPPM_00927	CDS	2430	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
JCFPBPPM_00928	CDS	861	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
JCFPBPPM_00929	CDS	1158	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
JCFPBPPM_00930	CDS	702				hypothetical protein
JCFPBPPM_00931	CDS	1254	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
JCFPBPPM_00932	CDS	1050	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
JCFPBPPM_00933	CDS	1344	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
JCFPBPPM_00934	tRNA	71				tRNA-Cys(gca)
JCFPBPPM_00935	CDS	1560	groL_2		COG0459	60 kDa chaperonin
JCFPBPPM_00936	CDS	888	cpdA	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
JCFPBPPM_00937	CDS	222				hypothetical protein
JCFPBPPM_00938	CDS	573	efp_2		COG0231	Elongation factor P
JCFPBPPM_00939	CDS	882	amn	3.2.2.4	COG0775	AMP nucleosidase
JCFPBPPM_00940	CDS	1998	tkt	2.2.1.1		Transketolase
JCFPBPPM_00941	CDS	2619	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
JCFPBPPM_00942	CDS	3258	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
JCFPBPPM_00943	CDS	990	hemE	4.1.1.37		Uroporphyrinogen decarboxylase
JCFPBPPM_00944	CDS	1377	hemN	1.3.98.3		Oxygen-independent coproporphyrinogen III oxidase
JCFPBPPM_00945	CDS	1308	hemY	1.3.3.4	COG1232	Protoporphyrinogen oxidase
JCFPBPPM_00946	CDS	2469				hypothetical protein
JCFPBPPM_00947	CDS	372	hctA			Histone H1-like protein HC1
JCFPBPPM_00948	CDS	1206	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
JCFPBPPM_00949	CDS	354				hypothetical protein
JCFPBPPM_00950	CDS	1296	nqrF	7.2.1.1	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
JCFPBPPM_00951	CDS	1140				hypothetical protein
JCFPBPPM_00952	CDS	546				hypothetical protein
JCFPBPPM_00953	rRNA	108				5S ribosomal RNA
JCFPBPPM_00954	rRNA	2931				23S ribosomal RNA
JCFPBPPM_00955	rRNA	1550				16S ribosomal RNA
JCFPBPPM_00956	tRNA	75				tRNA-His(gtg)
JCFPBPPM_00957	CDS	2421	ftsK		COG1674	DNA translocase FtsK
JCFPBPPM_00958	CDS	798	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
JCFPBPPM_00959	CDS	666				hypothetical protein
JCFPBPPM_00960	CDS	453				hypothetical protein
JCFPBPPM_00961	CDS	1377	alsT_2		COG1115	Amino-acid carrier protein AlsT
JCFPBPPM_00962	CDS	654				hypothetical protein
JCFPBPPM_00963	CDS	1362				hypothetical protein
JCFPBPPM_00964	CDS	465	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
JCFPBPPM_00965	CDS	1257	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
JCFPBPPM_00966	CDS	1131	ribD		COG0117	Riboflavin biosynthesis protein RibD
JCFPBPPM_00967	CDS	1284	serS	6.1.1.11	COG0172	Serine--tRNA ligase
JCFPBPPM_00968	CDS	747				hypothetical protein
JCFPBPPM_00969	CDS	1977	cadA	3.6.3.3		putative cadmium-transporting ATPase
JCFPBPPM_00970	CDS	1140	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
JCFPBPPM_00971	CDS	579	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
JCFPBPPM_00972	CDS	528				hypothetical protein
JCFPBPPM_00973	CDS	708	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
JCFPBPPM_00974	CDS	687	gpmA	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
JCFPBPPM_00975	CDS	1155	iscS_2	2.8.1.7		Cysteine desulfurase IscS
JCFPBPPM_00976	CDS	801				hypothetical protein
JCFPBPPM_00977	CDS	1026				hypothetical protein
JCFPBPPM_00978	CDS	537				hypothetical protein
JCFPBPPM_00979	CDS	1302	ssaN	7.1.2.2	COG1157	putative secretion system apparatus ATP synthase SsaN
JCFPBPPM_00980	CDS	369				hypothetical protein
JCFPBPPM_00981	CDS	1386		2.7.7.-		putative uridylyltransferase
JCFPBPPM_00982	CDS	1005	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
JCFPBPPM_00983	CDS	1035				hypothetical protein
JCFPBPPM_00984	CDS	1170				hypothetical protein
JCFPBPPM_00985	CDS	2301				hypothetical protein
JCFPBPPM_00986	CDS	1803	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
JCFPBPPM_00987	CDS	1101	mreB		COG1077	Cell shape-determining protein MreB
JCFPBPPM_00988	CDS	3501	rapA	3.6.4.-		RNA polymerase-associated protein RapA
JCFPBPPM_00989	tRNA	72				tRNA-Gly(gcc)
JCFPBPPM_00990	CDS	1329	tig	5.2.1.8	COG0544	Trigger factor
JCFPBPPM_00991	CDS	612	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
JCFPBPPM_00992	CDS	1266	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
JCFPBPPM_00993	CDS	1233	cca	2.7.7.72		CCA-adding enzyme
JCFPBPPM_00994	CDS	1464	der		COG1160	GTPase Der
JCFPBPPM_00995	CDS	201				hypothetical protein
JCFPBPPM_00996	CDS	2913	secA			Protein translocase subunit SecA
JCFPBPPM_00997	CDS	210				hypothetical protein
JCFPBPPM_00998	CDS	1326				hypothetical protein
JCFPBPPM_00999	CDS	906	PSD2	4.1.1.65		Phosphatidylserine decarboxylase proenzyme 2
JCFPBPPM_01000	CDS	1329	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
JCFPBPPM_01001	CDS	630	nth	4.2.99.18	COG0177	Endonuclease III
JCFPBPPM_01002	CDS	1239	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
JCFPBPPM_01003	CDS	3648				hypothetical protein
JCFPBPPM_01004	CDS	465				hypothetical protein
JCFPBPPM_01005	CDS	1386	pdhD	1.8.1.4		Dihydrolipoyl dehydrogenase
JCFPBPPM_01006	CDS	924	lipA	2.8.1.8		Lipoyl synthase
JCFPBPPM_01007	CDS	171				hypothetical protein
JCFPBPPM_01008	CDS	519				hypothetical protein
JCFPBPPM_01009	CDS	420				hypothetical protein
JCFPBPPM_01010	CDS	924				hypothetical protein
JCFPBPPM_01011	CDS	834				hypothetical protein
JCFPBPPM_01012	CDS	702	yscL			Yop proteins translocation protein L
JCFPBPPM_01013	CDS	921				hypothetical protein
JCFPBPPM_01014	CDS	288				hypothetical protein
JCFPBPPM_01015	CDS	870	spaR		COG4791	Surface presentation of antigens protein SpaR
JCFPBPPM_01016	CDS	477				hypothetical protein
JCFPBPPM_01017	CDS	1005				hypothetical protein
JCFPBPPM_01018	CDS	543				hypothetical protein
JCFPBPPM_01019	CDS	435				hypothetical protein
JCFPBPPM_01020	CDS	372				hypothetical protein
JCFPBPPM_01021	CDS	1176	epsF		COG1459	Type II secretion system protein F
JCFPBPPM_01022	CDS	1491	epsE		COG2804	Type II secretion system protein E
JCFPBPPM_01023	CDS	2265	sctC_2			Type 3 secretion system secretin
JCFPBPPM_01024	CDS	1311				hypothetical protein
JCFPBPPM_01025	CDS	1068		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
JCFPBPPM_01026	CDS	1743	mutL			DNA mismatch repair protein MutL
JCFPBPPM_01027	CDS	696				hypothetical protein
JCFPBPPM_01028	CDS	363				hypothetical protein
JCFPBPPM_01029	CDS	1467				hypothetical protein
JCFPBPPM_01030	CDS	1335				hypothetical protein
JCFPBPPM_01031	CDS	912				S-adenosylmethionine/S-adenosylhomocysteine transporter
JCFPBPPM_01032	CDS	1908	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
JCFPBPPM_01033	CDS	768	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
JCFPBPPM_01034	CDS	753				hypothetical protein
JCFPBPPM_01035	CDS	555				Protein/CP_1068/CPj0803/CpB0832
JCFPBPPM_01036	CDS	1035	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
JCFPBPPM_01037	CDS	1974	uvrB			UvrABC system protein B
JCFPBPPM_01038	CDS	1287	eno	4.2.1.11		Enolase
JCFPBPPM_01039	CDS	1050				hypothetical protein
JCFPBPPM_01040	CDS	1014				hypothetical protein
JCFPBPPM_01041	CDS	1098				hypothetical protein
JCFPBPPM_01042	CDS	1947				hypothetical protein
JCFPBPPM_01043	CDS	1137				hypothetical protein
JCFPBPPM_01044	CDS	834				hypothetical protein
JCFPBPPM_01045	CDS	1908				hypothetical protein
JCFPBPPM_01046	CDS	1815				hypothetical protein
JCFPBPPM_01047	CDS	2892				hypothetical protein
JCFPBPPM_01048	CDS	774	frdB	1.3.5.1	COG0479	Fumarate reductase iron-sulfur subunit
JCFPBPPM_01049	CDS	1881	frdA	1.3.5.4		Fumarate reductase flavoprotein subunit
JCFPBPPM_01050	CDS	894				hypothetical protein
JCFPBPPM_01051	CDS	786	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
JCFPBPPM_01052	CDS	2145	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
JCFPBPPM_01053	CDS	699	exbB		COG0811	Biopolymer transport protein ExbB
JCFPBPPM_01054	CDS	408				hypothetical protein
JCFPBPPM_01055	CDS	789				hypothetical protein
JCFPBPPM_01056	CDS	1296	tolB			Tol-Pal system protein TolB
JCFPBPPM_01057	CDS	579	pal			Peptidoglycan-associated lipoprotein
JCFPBPPM_01058	CDS	618				hypothetical protein
JCFPBPPM_01059	CDS	390				hypothetical protein
JCFPBPPM_01060	CDS	591	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
JCFPBPPM_01061	tRNA	74				tRNA-Arg(acg)
JCFPBPPM_01062	CDS	1581	groL_3		COG0459	60 kDa chaperonin
JCFPBPPM_01063	CDS	1245				hypothetical protein
JCFPBPPM_01064	CDS	621		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
JCFPBPPM_01065	CDS	234				hypothetical protein
JCFPBPPM_01066	CDS	711	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
JCFPBPPM_01067	CDS	1920	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
JCFPBPPM_01068	CDS	1323	rpoN		COG1508	RNA polymerase sigma-54 factor
JCFPBPPM_01069	CDS	795				hypothetical protein
JCFPBPPM_01070	CDS	2616	topA	5.6.2.1		DNA topoisomerase 1
JCFPBPPM_01071	CDS	1008	dusB	1.3.1.-		tRNA-dihydrouridine synthase B
JCFPBPPM_01072	CDS	297				hypothetical protein
JCFPBPPM_01073	CDS	1392				hypothetical protein
JCFPBPPM_01074	CDS	585				hypothetical protein
JCFPBPPM_01075	CDS	1287				hypothetical protein
JCFPBPPM_01076	CDS	543		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
JCFPBPPM_01077	CDS	1062	recA		COG0468	Protein RecA
JCFPBPPM_01078	CDS	675		1.-.-.-	COG5424	putative oxidoreductase CT_610
JCFPBPPM_01079	CDS	741	fbiB	6.3.2.34		Bifunctional F420 biosynthesis protein FbiB
JCFPBPPM_01080	CDS	561				hypothetical protein
JCFPBPPM_01081	CDS	1353				hypothetical protein
JCFPBPPM_01082	CDS	405				hypothetical protein
JCFPBPPM_01083	CDS	1713	sigA		COG0568	RNA polymerase sigma factor SigA
JCFPBPPM_01084	CDS	1206				hypothetical protein
JCFPBPPM_01085	CDS	300				hypothetical protein
JCFPBPPM_01086	CDS	849				hypothetical protein
JCFPBPPM_01087	CDS	1482	recD	3.1.11.5		RecBCD enzyme subunit RecD
JCFPBPPM_01088	CDS	1830				hypothetical protein
JCFPBPPM_01089	CDS	708	chxR			Atypical response regulator protein ChxR
JCFPBPPM_01090	CDS	627	glmU	2.7.7.23		Bifunctional protein GlmU
JCFPBPPM_01091	CDS	870		2.5.1.10		Farnesyl diphosphate synthase
JCFPBPPM_01092	tRNA	74				tRNA-Pro(ggg)
JCFPBPPM_01093	CDS	90				hypothetical protein
JCFPBPPM_01094	CDS	1596	thyX	2.1.1.148		Flavin-dependent thymidylate synthase
JCFPBPPM_01095	CDS	1662				hypothetical protein
JCFPBPPM_01096	CDS	561				hypothetical protein
JCFPBPPM_01097	CDS	447				hypothetical protein
JCFPBPPM_01098	CDS	948				hypothetical protein
