locus_tag	ftype	length_bp	gene	EC_number	COG	product
NLDHCKDF_01695	CDS	177				hypothetical protein
NLDHCKDF_01696	CDS	495				hypothetical protein
NLDHCKDF_01697	CDS	522				hypothetical protein
NLDHCKDF_01698	CDS	246				hypothetical protein
NLDHCKDF_01699	CDS	633				hypothetical protein
NLDHCKDF_01700	CDS	747		2.4.1.187		N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
NLDHCKDF_01701	CDS	696	glxR		COG0664	CRP-like cAMP-activated global transcriptional regulator
NLDHCKDF_01702	CDS	1092	bshC_1	6.-.-.-		Putative cysteine ligase BshC
NLDHCKDF_01703	CDS	519	bshC_2	6.-.-.-		Putative cysteine ligase BshC
NLDHCKDF_01704	CDS	798	glnQ			Glutamine transport ATP-binding protein GlnQ
NLDHCKDF_01705	CDS	960				hypothetical protein
NLDHCKDF_01706	CDS	618				hypothetical protein
NLDHCKDF_01707	CDS	1227				IS200/IS605 family transposase ISDra2
NLDHCKDF_01708	CDS	396				hypothetical protein
NLDHCKDF_01709	CDS	1608				hypothetical protein
NLDHCKDF_01710	CDS	540				hypothetical protein
NLDHCKDF_01711	CDS	975				hypothetical protein
NLDHCKDF_01712	CDS	1500	comM		COG0606	Competence protein ComM
NLDHCKDF_01713	CDS	963				hypothetical protein
NLDHCKDF_01714	CDS	1056				hypothetical protein
NLDHCKDF_01715	CDS	2058	prlC	3.4.24.70	COG0339	Oligopeptidase A
NLDHCKDF_01716	CDS	1014				hypothetical protein
NLDHCKDF_01717	CDS	294	spoVS		COG2359	Stage V sporulation protein S
NLDHCKDF_01718	CDS	1047	tdh	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
NLDHCKDF_01719	CDS	141				hypothetical protein
NLDHCKDF_01720	CDS	453				hypothetical protein
NLDHCKDF_01721	CDS	654	mqnB	3.2.2.26		Futalosine hydrolase
NLDHCKDF_01722	CDS	456				hypothetical protein
NLDHCKDF_01723	CDS	660	ktrA		COG0569	Ktr system potassium uptake protein A
NLDHCKDF_01724	CDS	1377	ktrB_1		COG0168	Ktr system potassium uptake protein B
NLDHCKDF_01725	CDS	1434	ktrB_2		COG0168	Ktr system potassium uptake protein B
NLDHCKDF_01726	CDS	1119	rlmL_1	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
NLDHCKDF_01727	CDS	1497	cysS	6.1.1.16		Cysteine--tRNA ligase
NLDHCKDF_01728	CDS	519				hypothetical protein
NLDHCKDF_01729	CDS	696	mnmC_1		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
NLDHCKDF_01730	CDS	1023	mnmC_2	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
NLDHCKDF_01731	CDS	1002	hicd	1.1.1.87	COG0473	Homoisocitrate dehydrogenase
NLDHCKDF_01732	CDS	588				hypothetical protein
NLDHCKDF_01733	CDS	918				hypothetical protein
NLDHCKDF_01734	CDS	462				hypothetical protein
NLDHCKDF_01735	CDS	435				hypothetical protein
NLDHCKDF_01736	CDS	750				hypothetical protein
NLDHCKDF_01737	CDS	969	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
NLDHCKDF_01738	CDS	693	mnmG_2			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
NLDHCKDF_01739	CDS	330				hypothetical protein
NLDHCKDF_01740	CDS	600	paiB		COG2808	Protease synthase and sporulation protein PAI 2
NLDHCKDF_01741	CDS	915				hypothetical protein
NLDHCKDF_01742	CDS	612				hypothetical protein
NLDHCKDF_01743	CDS	240				hypothetical protein
NLDHCKDF_01744	CDS	888	gltX1	6.1.1.17		Glutamate--tRNA ligase 1
NLDHCKDF_01745	CDS	936				hypothetical protein
NLDHCKDF_01746	CDS	1242	glgC_1	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
NLDHCKDF_01747	CDS	921	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
NLDHCKDF_01748	CDS	456				hypothetical protein
NLDHCKDF_01749	CDS	1755	fadD_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
NLDHCKDF_01750	CDS	720				hypothetical protein
NLDHCKDF_01751	CDS	1314	rlmI_2	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
NLDHCKDF_01752	CDS	360				hypothetical protein
NLDHCKDF_01753	CDS	1644	mutL			DNA mismatch repair protein MutL
NLDHCKDF_01754	CDS	261				hypothetical protein
NLDHCKDF_01755	CDS	1002	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
NLDHCKDF_01756	CDS	780				hypothetical protein
NLDHCKDF_01757	CDS	858				hypothetical protein
NLDHCKDF_01758	CDS	936	ghrA	1.1.1.81		Glyoxylate/hydroxypyruvate reductase A
NLDHCKDF_01759	CDS	546				hypothetical protein
NLDHCKDF_01760	CDS	1008	cysQ	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
NLDHCKDF_01761	CDS	249				hypothetical protein
NLDHCKDF_01762	CDS	1170	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
NLDHCKDF_01763	CDS	600	gph_3	3.1.3.18		Phosphoglycolate phosphatase
NLDHCKDF_01764	CDS	372				hypothetical protein
NLDHCKDF_01765	CDS	2766	polA	2.7.7.7	COG0258	DNA polymerase I, thermostable
NLDHCKDF_01766	CDS	510				hypothetical protein
NLDHCKDF_01767	CDS	1311	mntH		COG1914	Divalent metal cation transporter MntH
NLDHCKDF_01768	CDS	285				hypothetical protein
NLDHCKDF_01769	CDS	1167		3.5.1.47		N-acetyldiaminopimelate deacetylase
NLDHCKDF_01770	CDS	1587	hbpA_2		COG0747	Heme-binding protein A
NLDHCKDF_01771	CDS	633	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
NLDHCKDF_01772	CDS	567				hypothetical protein
NLDHCKDF_01773	CDS	378				hypothetical protein
NLDHCKDF_01774	CDS	555				IS1595 family transposase ISBko1
NLDHCKDF_01775	CDS	825				hypothetical protein
NLDHCKDF_01776	CDS	1266	gdhA_2	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
NLDHCKDF_01777	CDS	843				hypothetical protein
NLDHCKDF_01778	CDS	2721	acn	4.2.1.3	COG1048	Aconitate hydratase A
NLDHCKDF_01779	CDS	1005				hypothetical protein
NLDHCKDF_01780	CDS	546				hypothetical protein
NLDHCKDF_01781	CDS	1299		1.14.-.-		Putative cytochrome P450 120
NLDHCKDF_01782	CDS	1326		1.6.3.5		Renalase
NLDHCKDF_01783	CDS	792				hypothetical protein
NLDHCKDF_01784	CDS	726				hypothetical protein
NLDHCKDF_01785	CDS	2343	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
NLDHCKDF_01786	CDS	834	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
NLDHCKDF_01787	CDS	699				hypothetical protein
NLDHCKDF_01788	CDS	1278	lutA_1			Lactate utilization protein A
NLDHCKDF_01789	CDS	1437		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
NLDHCKDF_01790	CDS	708				hypothetical protein
NLDHCKDF_01791	CDS	639				hypothetical protein
NLDHCKDF_01792	CDS	702				hypothetical protein
NLDHCKDF_01793	CDS	1131				hypothetical protein
NLDHCKDF_01794	CDS	1908	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
NLDHCKDF_01795	CDS	705				hypothetical protein
NLDHCKDF_01796	CDS	360				hypothetical protein
NLDHCKDF_01797	CDS	318				hypothetical protein
NLDHCKDF_01798	CDS	1452				hypothetical protein
NLDHCKDF_01799	CDS	366				hypothetical protein
NLDHCKDF_01800	CDS	1626	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
NLDHCKDF_01801	CDS	1188	fsr			Fosmidomycin resistance protein
NLDHCKDF_01802	CDS	513				hypothetical protein
NLDHCKDF_01803	CDS	519				hypothetical protein
NLDHCKDF_01804	CDS	831				hypothetical protein
NLDHCKDF_01805	CDS	921		3.6.-.-	COG1703	putative GTPase
NLDHCKDF_01806	CDS	459				hypothetical protein
NLDHCKDF_01807	CDS	627	lytF_2	3.4.-.-	COG0791	Peptidoglycan endopeptidase LytF
NLDHCKDF_01808	CDS	375				hypothetical protein
NLDHCKDF_01809	CDS	714	udg	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
NLDHCKDF_01810	CDS	1647				hypothetical protein
NLDHCKDF_01811	tRNA	76				tRNA-Ala(cgc)
NLDHCKDF_01812	CDS	606	minC			septum site-determining protein MinC
NLDHCKDF_01813	CDS	384	pnp_1	2.7.7.8		Polyribonucleotide nucleotidyltransferase
NLDHCKDF_01814	CDS	1047				hypothetical protein
NLDHCKDF_01815	CDS	1326				hypothetical protein
NLDHCKDF_01816	CDS	987				hypothetical protein
NLDHCKDF_01817	CDS	1140	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
NLDHCKDF_01818	CDS	1143	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
NLDHCKDF_01819	CDS	405			COG3385	IS4 family transposase ISDra7
NLDHCKDF_01820	CDS	315	kptA_1	2.7.1.-		RNA 2'-phosphotransferase
NLDHCKDF_01821	CDS	771			COG3385	IS4 family transposase ISDra7
NLDHCKDF_01822	CDS	753				hypothetical protein
NLDHCKDF_01823	CDS	855	catE	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
NLDHCKDF_01824	CDS	576				hypothetical protein
NLDHCKDF_01825	CDS	606	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
NLDHCKDF_01826	CDS	1041	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
NLDHCKDF_01827	CDS	519				hypothetical protein
NLDHCKDF_01828	CDS	1725			COG1520	Desiccation/radiation resistance protein
NLDHCKDF_01829	CDS	744				hypothetical protein
NLDHCKDF_01830	CDS	3051	uvrA_1		COG0178	UvrABC system protein A
NLDHCKDF_01831	CDS	198				hypothetical protein
NLDHCKDF_01832	CDS	1395				hypothetical protein
NLDHCKDF_01833	CDS	288				hypothetical protein
NLDHCKDF_01834	CDS	2238	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
NLDHCKDF_01835	CDS	474				hypothetical protein
NLDHCKDF_01836	CDS	300				hypothetical protein
NLDHCKDF_01837	CDS	1296	dmdA	4.2.1.85		2,3-dimethylmalate dehydratase large subunit
NLDHCKDF_01838	CDS	342				hypothetical protein
NLDHCKDF_01839	CDS	1065				hypothetical protein
NLDHCKDF_01840	CDS	1314				hypothetical protein
NLDHCKDF_01841	CDS	351				hypothetical protein
NLDHCKDF_01842	CDS	627	hacB_2	4.2.1.33		Methanogen homoaconitase small subunit
NLDHCKDF_01843	CDS	1059	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
NLDHCKDF_01844	CDS	309				hypothetical protein
NLDHCKDF_01845	CDS	1401	gabR_2		COG1167	HTH-type transcriptional regulatory protein GabR
NLDHCKDF_01846	CDS	384				hypothetical protein
NLDHCKDF_01847	CDS	969	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
NLDHCKDF_01848	CDS	1167				hypothetical protein
NLDHCKDF_01849	CDS	1422	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
NLDHCKDF_01850	CDS	651				hypothetical protein
NLDHCKDF_01851	CDS	591				hypothetical protein
NLDHCKDF_01852	CDS	939	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
NLDHCKDF_01853	CDS	795				hypothetical protein
NLDHCKDF_01854	CDS	477	rimP		COG0779	Ribosome maturation factor RimP
NLDHCKDF_01855	CDS	1191	nusA		COG0195	Transcription termination/antitermination protein NusA
NLDHCKDF_01856	CDS	294				hypothetical protein
NLDHCKDF_01857	CDS	1794	infB		COG0532	Translation initiation factor IF-2
NLDHCKDF_01858	CDS	540				hypothetical protein
NLDHCKDF_01859	CDS	615				hypothetical protein
NLDHCKDF_01860	CDS	369				hypothetical protein
NLDHCKDF_01861	CDS	378				hypothetical protein
NLDHCKDF_01862	CDS	330				hypothetical protein
NLDHCKDF_01863	CDS	999				hypothetical protein
NLDHCKDF_01864	CDS	288				hypothetical protein
NLDHCKDF_01865	CDS	405				hypothetical protein
NLDHCKDF_01866	CDS	1302				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
NLDHCKDF_01867	CDS	2850	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
NLDHCKDF_01868	CDS	363	gcvH		COG0509	Glycine cleavage system H protein
NLDHCKDF_01869	CDS	903	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
NLDHCKDF_01870	CDS	633				hypothetical protein
NLDHCKDF_01871	CDS	429	thpR_1	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
NLDHCKDF_01872	CDS	570		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
NLDHCKDF_01873	CDS	747				hypothetical protein
NLDHCKDF_01874	CDS	1086	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
NLDHCKDF_01875	CDS	396				hypothetical protein
NLDHCKDF_01876	CDS	918	uvsE	3.-.-.-	COG4294	UV DNA damage endonuclease
NLDHCKDF_01877	CDS	909				hypothetical protein
NLDHCKDF_01878	CDS	381				hypothetical protein
NLDHCKDF_01879	CDS	2307	secDF		COG0341	Protein translocase subunit SecDF
NLDHCKDF_01880	CDS	846	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
NLDHCKDF_01881	CDS	1335	glgC_2	2.7.7.27		Glucose-1-phosphate adenylyltransferase
NLDHCKDF_01882	CDS	231				hypothetical protein
NLDHCKDF_01883	CDS	1299	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
NLDHCKDF_01884	CDS	1092	proB	2.7.2.11	COG0263	Glutamate 5-kinase
NLDHCKDF_01885	CDS	963				hypothetical protein
NLDHCKDF_01886	CDS	1602				hypothetical protein
NLDHCKDF_01887	CDS	420				hypothetical protein
NLDHCKDF_01888	CDS	876				hypothetical protein
NLDHCKDF_01889	CDS	636				hypothetical protein
NLDHCKDF_01890	CDS	237				hypothetical protein
NLDHCKDF_01891	CDS	960	rlmL_2	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
NLDHCKDF_01892	CDS	939	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
NLDHCKDF_01893	CDS	1359	ffh		COG0541	Signal recognition particle protein
NLDHCKDF_01894	CDS	543				hypothetical protein
NLDHCKDF_01895	CDS	2301	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
NLDHCKDF_01896	CDS	330	fbp	5.2.1.8	COG0545	FK506-binding protein
NLDHCKDF_01897	CDS	231				hypothetical protein
NLDHCKDF_01898	CDS	456	catD	1.-.-.-	COG2259	Putative oxidoreductase CatD
NLDHCKDF_01899	CDS	417				hypothetical protein
NLDHCKDF_01900	CDS	852	dppA_3	3.4.11.-	COG2362	D-aminopeptidase
NLDHCKDF_01901	CDS	282				hypothetical protein
NLDHCKDF_01902	CDS	549				hypothetical protein
NLDHCKDF_01903	CDS	315				hypothetical protein
NLDHCKDF_01904	CDS	273				hypothetical protein
NLDHCKDF_01905	CDS	2118	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
NLDHCKDF_01906	CDS	573	msrA	1.8.4.11		Peptide methionine sulfoxide reductase MsrA
NLDHCKDF_01907	CDS	228				hypothetical protein
NLDHCKDF_01908	CDS	756	spk1	2.7.11.1		Serine/threonine-protein kinase PK-1
NLDHCKDF_01909	CDS	1014				hypothetical protein
NLDHCKDF_01910	CDS	2268	comEC_2		COG0658	ComE operon protein 3
NLDHCKDF_01911	CDS	381				hypothetical protein
NLDHCKDF_01912	CDS	1449	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
NLDHCKDF_01913	CDS	420	ohrB		COG1764	Organic hydroperoxide resistance protein OhrB
NLDHCKDF_01914	CDS	753	yfcA		COG0730	putative membrane transporter protein YfcA
NLDHCKDF_01915	CDS	612				hypothetical protein
NLDHCKDF_01916	CDS	198				hypothetical protein
NLDHCKDF_01917	CDS	549	scpB		COG1386	Segregation and condensation protein B 
NLDHCKDF_01918	CDS	693	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
NLDHCKDF_01919	CDS	1221	epsF		COG1459	Type II secretion system protein F
NLDHCKDF_01920	CDS	354				hypothetical protein
NLDHCKDF_01921	CDS	429	mraZ			Transcriptional regulator MraZ
NLDHCKDF_01922	CDS	930	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
NLDHCKDF_01923	CDS	363				hypothetical protein
NLDHCKDF_01924	CDS	1314	pbpB		COG0768	Penicillin-binding protein PbpB
NLDHCKDF_01925	CDS	1005	napF			Ferredoxin-type protein NapF
NLDHCKDF_01926	tRNA	81				tRNA-Val(gac)
NLDHCKDF_01927	CDS	1086	ykfB	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
NLDHCKDF_01928	CDS	222				hypothetical protein
NLDHCKDF_01929	CDS	1914				hypothetical protein
NLDHCKDF_01930	CDS	1521	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
NLDHCKDF_01931	CDS	603				hypothetical protein
NLDHCKDF_01932	CDS	681				hypothetical protein
NLDHCKDF_01933	CDS	708				hypothetical protein
NLDHCKDF_01934	CDS	1503	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
NLDHCKDF_01935	CDS	681				hypothetical protein
NLDHCKDF_01936	CDS	660				hypothetical protein
NLDHCKDF_01937	CDS	357				hypothetical protein
NLDHCKDF_01938	CDS	429				hypothetical protein
NLDHCKDF_01939	CDS	651				hypothetical protein
NLDHCKDF_01940	CDS	993	ccpA		COG1609	Catabolite control protein A
NLDHCKDF_01941	CDS	537				hypothetical protein
NLDHCKDF_01942	CDS	576				hypothetical protein
NLDHCKDF_01943	CDS	135				hypothetical protein
NLDHCKDF_01944	CDS	867				hypothetical protein
NLDHCKDF_01945	CDS	600				hypothetical protein
NLDHCKDF_01946	CDS	546				hypothetical protein
NLDHCKDF_01947	CDS	936	pdxI	1.1.1.65		Pyridoxine 4-dehydrogenase
NLDHCKDF_01948	CDS	1224	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
NLDHCKDF_01949	CDS	624	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
NLDHCKDF_01950	CDS	942				hypothetical protein
NLDHCKDF_01951	CDS	588	lrp		COG1522	Leucine-responsive regulatory protein
NLDHCKDF_01952	CDS	1107	ald2	1.4.1.1		Alanine dehydrogenase 2
NLDHCKDF_01953	CDS	276				hypothetical protein
NLDHCKDF_01954	CDS	399				hypothetical protein
NLDHCKDF_01955	CDS	1305	rarA		COG2256	Replication-associated recombination protein A
NLDHCKDF_01956	CDS	189				hypothetical protein
NLDHCKDF_01957	CDS	570				hypothetical protein
NLDHCKDF_01958	CDS	522				hypothetical protein
NLDHCKDF_01959	CDS	489				hypothetical protein
NLDHCKDF_01960	CDS	2148	recD2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
NLDHCKDF_01961	CDS	867				hypothetical protein
NLDHCKDF_01962	CDS	156				hypothetical protein
NLDHCKDF_01963	CDS	738	pdhR		COG2186	Pyruvate dehydrogenase complex repressor
NLDHCKDF_01964	CDS	1704	glcA		COG1620	Glycolate permease GlcA
NLDHCKDF_01965	CDS	744	lutA_2		COG0247	Lactate utilization protein A
NLDHCKDF_01966	CDS	1044	lutB_1		COG1139	Lactate utilization protein B
NLDHCKDF_01967	CDS	519	lutB_2		COG1139	Lactate utilization protein B
NLDHCKDF_01968	CDS	639	lutC		COG1556	Lactate utilization protein C
NLDHCKDF_01969	CDS	564		2.7.1.12	COG3265	Gluconokinase
NLDHCKDF_01970	CDS	1011				hypothetical protein
NLDHCKDF_01971	CDS	699	iphP	3.1.3.48		Tyrosine-protein phosphatase
NLDHCKDF_01972	CDS	2439	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
NLDHCKDF_01973	CDS	183				hypothetical protein
NLDHCKDF_01974	CDS	1146				hypothetical protein
NLDHCKDF_01975	CDS	2346	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
NLDHCKDF_01976	CDS	99				hypothetical protein
NLDHCKDF_01977	CDS	723				hypothetical protein
NLDHCKDF_01978	CDS	426				hypothetical protein
NLDHCKDF_01979	CDS	573				hypothetical protein
NLDHCKDF_01980	CDS	324				hypothetical protein
NLDHCKDF_01981	CDS	1182	cpdA	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
NLDHCKDF_01982	CDS	2730	smc_3			Chromosome partition protein Smc
NLDHCKDF_01983	CDS	738				hypothetical protein
NLDHCKDF_01984	CDS	507				hypothetical protein
NLDHCKDF_01985	CDS	414				hypothetical protein
NLDHCKDF_01986	CDS	711				hypothetical protein
NLDHCKDF_01987	CDS	438				IS200/IS605 family transposase ISDra9
NLDHCKDF_01988	CDS	1506	glpK	2.7.1.30	COG0554	Glycerol kinase
NLDHCKDF_01989	CDS	816	glpF		COG0580	Glycerol uptake facilitator protein
NLDHCKDF_01990	CDS	783				hypothetical protein
NLDHCKDF_01991	CDS	786				hypothetical protein
NLDHCKDF_01992	CDS	396				hypothetical protein
NLDHCKDF_01993	CDS	1227				IS200/IS605 family transposase ISDra2
NLDHCKDF_01994	CDS	291				hypothetical protein
NLDHCKDF_01995	CDS	1053	deoR		COG2390	Deoxyribonucleoside regulator
NLDHCKDF_01996	CDS	207				hypothetical protein
NLDHCKDF_01997	CDS	171				hypothetical protein
NLDHCKDF_01998	CDS	1203	bprV	3.4.21.-	COG1404	Extracellular basic protease
NLDHCKDF_01999	CDS	786		1.-.-.-		putative oxidoreductase
NLDHCKDF_02000	CDS	894	ppk_1	2.7.4.1		Polyphosphate kinase
NLDHCKDF_02001	CDS	1716	ppk_2	2.7.4.1	COG0855	Polyphosphate kinase
NLDHCKDF_02002	CDS	1188				hypothetical protein
NLDHCKDF_02003	CDS	1242	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
NLDHCKDF_02004	CDS	231	acpP		COG0236	Acyl carrier protein
NLDHCKDF_02005	CDS	765	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
NLDHCKDF_02006	CDS	417				hypothetical protein
NLDHCKDF_02007	CDS	918	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
NLDHCKDF_02008	CDS	1026	fabHA_1	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 1
NLDHCKDF_02009	CDS	1017	fabHA_2	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 1
NLDHCKDF_02010	CDS	1398	tig	5.2.1.8	COG0544	Trigger factor
NLDHCKDF_02011	CDS	639	rnhB	3.1.26.4	COG0164	Ribonuclease HII
NLDHCKDF_02012	CDS	312	todB		COG2146	Toluene 1,2-dioxygenase system ferredoxin subunit
NLDHCKDF_02013	CDS	858				hypothetical protein
NLDHCKDF_02014	CDS	555				hypothetical protein
NLDHCKDF_02015	CDS	1134				hypothetical protein
NLDHCKDF_02016	CDS	324				hypothetical protein
NLDHCKDF_02017	CDS	1563	dppA_4		COG0747	Periplasmic dipeptide transport protein
NLDHCKDF_02018	CDS	663				hypothetical protein
NLDHCKDF_02019	CDS	447				hypothetical protein
NLDHCKDF_02020	CDS	1002				hypothetical protein
NLDHCKDF_02021	CDS	558				hypothetical protein
NLDHCKDF_02022	CDS	1200	thlA_2	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
NLDHCKDF_02023	CDS	531				hypothetical protein
NLDHCKDF_02024	CDS	192				hypothetical protein
NLDHCKDF_02025	CDS	513				hypothetical protein
NLDHCKDF_02026	CDS	1263	pilT_3		COG2805	Twitching mobility protein
NLDHCKDF_02027	CDS	2664				hypothetical protein
NLDHCKDF_02028	CDS	525				hypothetical protein
NLDHCKDF_02029	CDS	762	rl5	1.10.3.-		Polyphenol oxidase
NLDHCKDF_02030	CDS	795	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
NLDHCKDF_02031	CDS	639	nox	1.6.99.3	COG0778	NADH dehydrogenase
NLDHCKDF_02032	CDS	351				hypothetical protein
NLDHCKDF_02033	CDS	486	gfh1_1		COG0782	Transcription inhibitor protein Gfh1
NLDHCKDF_02034	CDS	1185				hypothetical protein
NLDHCKDF_02035	CDS	615	clpP	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
NLDHCKDF_02036	CDS	1212	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
NLDHCKDF_02037	CDS	2442	lon1_2	3.4.21.53	COG0466	Lon protease 1
NLDHCKDF_02038	CDS	885				hypothetical protein
NLDHCKDF_02039	CDS	2301	mutS2	3.1.-.-		Endonuclease MutS2
NLDHCKDF_02040	CDS	837				hypothetical protein
NLDHCKDF_02041	CDS	903				hypothetical protein
NLDHCKDF_02042	CDS	468				hypothetical protein
NLDHCKDF_02043	CDS	966				hypothetical protein
NLDHCKDF_02044	CDS	525				hypothetical protein
NLDHCKDF_02045	CDS	978	trxB	1.8.1.9	COG0492	Thioredoxin reductase
NLDHCKDF_02046	tRNA	74				tRNA-Gln(ctg)
NLDHCKDF_02047	CDS	1818	pnp_2	2.7.7.8		Polyribonucleotide nucleotidyltransferase
NLDHCKDF_02048	CDS	588	tdk	2.7.1.21	COG1435	Thymidine kinase
NLDHCKDF_02049	CDS	996				hypothetical protein
NLDHCKDF_02050	CDS	846				DegV domain-containing protein
NLDHCKDF_02051	CDS	648				putative protein
NLDHCKDF_02052	CDS	1050			COG1702	PhoH-like protein
NLDHCKDF_02053	CDS	435				hypothetical protein
NLDHCKDF_02054	CDS	390				hypothetical protein
NLDHCKDF_02055	CDS	984	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
NLDHCKDF_02056	CDS	639				hypothetical protein
NLDHCKDF_02057	CDS	825			COG1305	putative protein
NLDHCKDF_02058	CDS	585				hypothetical protein
NLDHCKDF_02059	CDS	1281				hypothetical protein
NLDHCKDF_02060	CDS	1083	plsX	2.3.1.274		Phosphate acyltransferase
NLDHCKDF_02061	CDS	603				hypothetical protein
NLDHCKDF_02062	CDS	1611	katA	1.11.1.6	COG0753	Catalase
NLDHCKDF_02063	CDS	639	rhtB		COG1280	Homoserine/homoserine lactone efflux protein
NLDHCKDF_02064	CDS	774	mccF			Microcin C7 self-immunity protein MccF
NLDHCKDF_02065	CDS	312				hypothetical protein
NLDHCKDF_02066	CDS	390				hypothetical protein
NLDHCKDF_02067	CDS	513				hypothetical protein
NLDHCKDF_02068	CDS	357	rplT		COG0292	50S ribosomal protein L20
NLDHCKDF_02069	CDS	201	rpmI			50S ribosomal protein L35
NLDHCKDF_02070	CDS	474				hypothetical protein
NLDHCKDF_02071	CDS	240				hypothetical protein
NLDHCKDF_02072	CDS	1017	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
NLDHCKDF_02073	CDS	249				hypothetical protein
NLDHCKDF_02074	CDS	567	rimM		COG0806	Ribosome maturation factor RimM
NLDHCKDF_02075	CDS	840	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
NLDHCKDF_02076	CDS	1332				hypothetical protein
NLDHCKDF_02077	CDS	807	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
