locus_tag	ftype	length_bp	gene	EC_number	COG	product
DOCPLECE_00755	CDS	1521	comM		COG0606	Competence protein ComM
DOCPLECE_00756	CDS	525	def1	3.5.1.88	COG0242	Peptide deformylase 1
DOCPLECE_00757	CDS	591	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
DOCPLECE_00758	CDS	1356	tig	5.2.1.8	COG0544	Trigger factor
DOCPLECE_00759	CDS	837				hypothetical protein
DOCPLECE_00760	CDS	783				hypothetical protein
DOCPLECE_00761	CDS	477	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
DOCPLECE_00762	CDS	531	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
DOCPLECE_00763	CDS	438	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
DOCPLECE_00764	CDS	222				hypothetical protein
DOCPLECE_00765	CDS	579	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
DOCPLECE_00766	CDS	738				hypothetical protein
DOCPLECE_00767	CDS	1035	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
DOCPLECE_00768	CDS	846				hypothetical protein
DOCPLECE_00769	CDS	621				hypothetical protein
DOCPLECE_00770	CDS	2379	fecA_2		COG4772	Fe(3+) dicitrate transport protein FecA
DOCPLECE_00771	CDS	360	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
DOCPLECE_00772	CDS	552				hypothetical protein
DOCPLECE_00773	CDS	603	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
DOCPLECE_00774	CDS	327				hypothetical protein
DOCPLECE_00775	CDS	1035				hypothetical protein
DOCPLECE_00776	CDS	618		3.-.-.-		putative protein
DOCPLECE_00777	CDS	768	moeZ		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
DOCPLECE_00778	CDS	774	pomA		COG1291	Chemotaxis protein PomA
DOCPLECE_00779	CDS	774	motB		COG1360	Motility protein B
DOCPLECE_00780	CDS	447				hypothetical protein
DOCPLECE_00781	CDS	486				hypothetical protein
DOCPLECE_00782	CDS	573				hypothetical protein
DOCPLECE_00783	CDS	819	yhdJ	2.1.1.72	COG0863	DNA adenine methyltransferase YhdJ
DOCPLECE_00784	CDS	1662				hypothetical protein
DOCPLECE_00785	CDS	651	opuBA		COG1125	Choline transport ATP-binding protein OpuBA
DOCPLECE_00786	CDS	462				hypothetical protein
DOCPLECE_00787	CDS	1785	uvrC		COG0322	UvrABC system protein C
DOCPLECE_00788	CDS	1266	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
DOCPLECE_00789	CDS	345				hypothetical protein
DOCPLECE_00790	CDS	321	trxA_1		COG0526	Thioredoxin
DOCPLECE_00791	CDS	936	trxB	1.8.1.9	COG0492	Thioredoxin reductase
DOCPLECE_00792	CDS	822				hypothetical protein
DOCPLECE_00793	CDS	249				hypothetical protein
DOCPLECE_00794	CDS	681	atpB		COG0356	ATP synthase subunit a
DOCPLECE_00795	CDS	1446	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
DOCPLECE_00796	CDS	1362	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
DOCPLECE_00797	CDS	591	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
DOCPLECE_00798	CDS	789	speE	2.5.1.16	COG0421	Polyamine aminopropyltransferase
DOCPLECE_00799	CDS	858				hypothetical protein
DOCPLECE_00800	CDS	1389	der_1		COG1160	GTPase Der
DOCPLECE_00801	CDS	285	hup		COG0776	DNA-binding protein HU
DOCPLECE_00802	tRNA	77				tRNA-Arg(cct)
DOCPLECE_00803	CDS	606				hypothetical protein
DOCPLECE_00804	CDS	618				hypothetical protein
DOCPLECE_00805	CDS	1764				hypothetical protein
DOCPLECE_00806	CDS	1002	pseB	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
DOCPLECE_00807	CDS	1278	coaBC	6.3.2.5		Coenzyme A biosynthesis bifunctional protein CoaBC
DOCPLECE_00808	CDS	738				hypothetical protein
DOCPLECE_00809	CDS	654	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
DOCPLECE_00810	CDS	810	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
DOCPLECE_00811	CDS	780	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
DOCPLECE_00812	CDS	3021	hsdR	3.1.21.3		Type I restriction enzyme EcoR124II R protein
DOCPLECE_00813	CDS	624				hypothetical protein
DOCPLECE_00814	CDS	1587	prmC_2	2.1.1.297		Release factor glutamine methyltransferase
DOCPLECE_00815	CDS	687				hypothetical protein
DOCPLECE_00816	CDS	942				hypothetical protein
DOCPLECE_00817	CDS	1602	ybiT		COG0488	putative ABC transporter ATP-binding protein YbiT
DOCPLECE_00818	CDS	978	guaC	1.7.1.7	COG0516	GMP reductase
DOCPLECE_00819	CDS	579	gmhA1	5.3.1.28	COG0279	Phosphoheptose isomerase 1
DOCPLECE_00820	CDS	1392	hldE		COG2870	Bifunctional protein HldE
DOCPLECE_00821	CDS	990	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
DOCPLECE_00822	CDS	525	gmhB	3.1.3.82	COG0241	D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
DOCPLECE_00823	CDS	738				hypothetical protein
DOCPLECE_00824	CDS	672	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
DOCPLECE_00825	CDS	1629	pgbB			Plasminogen-binding protein PgbB
DOCPLECE_00826	CDS	657				hypothetical protein
DOCPLECE_00827	CDS	438	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
DOCPLECE_00828	CDS	495	greA		COG0782	Transcription elongation factor GreA
DOCPLECE_00829	CDS	1083	lpxB	2.4.1.182		Lipid-A-disaccharide synthase
DOCPLECE_00830	CDS	462				hypothetical protein
DOCPLECE_00831	CDS	354	hypA		COG0375	Hydrogenase/urease maturation factor HypA
DOCPLECE_00832	CDS	2157	flgE		COG1749	Flagellar hook protein FlgE
DOCPLECE_00833	CDS	735	cdh	3.6.1.26	COG2134	CDP-diacylglycerol pyrophosphatase
DOCPLECE_00834	CDS	330				hypothetical protein
DOCPLECE_00835	CDS	216				hypothetical protein
DOCPLECE_00836	CDS	879				hypothetical protein
DOCPLECE_00837	CDS	1518	katA	1.11.1.6	COG0753	Catalase
DOCPLECE_00838	CDS	2376	btuB_1			Vitamin B12 transporter BtuB
DOCPLECE_00839	CDS	474	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
DOCPLECE_00840	CDS	732				hypothetical protein
DOCPLECE_00841	CDS	174				hypothetical protein
DOCPLECE_00842	CDS	468				hypothetical protein
DOCPLECE_00843	CDS	552	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
DOCPLECE_00844	CDS	1845				hypothetical protein
DOCPLECE_00845	CDS	1461	murJ		COG0728	Lipid II flippase MurJ
DOCPLECE_00846	CDS	1398	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
DOCPLECE_00847	CDS	3867	vacA			Vacuolating cytotoxin autotransporter
DOCPLECE_00848	CDS	1122				hypothetical protein
DOCPLECE_00849	CDS	768			COG1120	putative ABC transporter ATP-binding protein
DOCPLECE_00850	CDS	981	hmuU		COG0609	Hemin transport system permease protein HmuU
DOCPLECE_00851	CDS	858				hypothetical protein
DOCPLECE_00852	CDS	525				hypothetical protein
DOCPLECE_00853	CDS	303	yafQ_1	3.1.-.-	COG3041	mRNA interferase toxin YafQ
DOCPLECE_00854	CDS	1329				IS200/IS605 family transposase IS606
DOCPLECE_00855	CDS	207				hypothetical protein
DOCPLECE_00856	CDS	252				hypothetical protein
DOCPLECE_00857	CDS	273	yafQ_2	3.1.-.-	COG3041	mRNA interferase toxin YafQ
DOCPLECE_00858	CDS	288				hypothetical protein
DOCPLECE_00859	CDS	2235				hypothetical protein
DOCPLECE_00860	tRNA	77				tRNA-Met(cat)
DOCPLECE_00861	tRNA	75				tRNA-Gln(ttg)
DOCPLECE_00862	CDS	462				hypothetical protein
DOCPLECE_00863	CDS	1113	hypD		COG0409	Hydrogenase maturation factor HypD
DOCPLECE_00864	CDS	237	hypC		COG0298	Hydrogenase maturation factor HypC
DOCPLECE_00865	CDS	729	hypB		COG0378	Hydrogenase/urease maturation factor HypB
DOCPLECE_00866	CDS	129				hypothetical protein
DOCPLECE_00867	CDS	300				hypothetical protein
DOCPLECE_00868	CDS	1212	ackA	2.7.2.1	COG0282	Acetate kinase
DOCPLECE_00869	CDS	1560				hypothetical protein
DOCPLECE_00870	CDS	1575				hypothetical protein
DOCPLECE_00871	CDS	1092				hypothetical protein
DOCPLECE_00872	CDS	1818				hypothetical protein
DOCPLECE_00873	CDS	582				hypothetical protein
DOCPLECE_00874	CDS	1134				hypothetical protein
DOCPLECE_00875	CDS	2031	uvrD	3.6.4.12	COG0210	DNA helicase II
DOCPLECE_00876	CDS	1563				hypothetical protein
DOCPLECE_00877	CDS	1539				hypothetical protein
DOCPLECE_00878	CDS	1545				hypothetical protein
DOCPLECE_00879	CDS	2448	btuB_2			Vitamin B12 transporter BtuB
DOCPLECE_00880	CDS	432				hypothetical protein
DOCPLECE_00881	CDS	3258	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
DOCPLECE_00882	CDS	693				hypothetical protein
DOCPLECE_00883	CDS	999	gap1	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 1
DOCPLECE_00884	CDS	7200				hypothetical protein
DOCPLECE_00885	CDS	1101				hypothetical protein
DOCPLECE_00886	CDS	207		5.3.2.-	COG1942	putative tautomerase
DOCPLECE_00887	CDS	582	recR		COG0353	Recombination protein RecR
DOCPLECE_00888	CDS	1146	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
DOCPLECE_00889	CDS	933	htpX_1	3.4.24.-		Protease HtpX
DOCPLECE_00890	CDS	213	folE_1	3.5.4.16	COG0302	GTP cyclohydrolase 1
DOCPLECE_00891	CDS	267	htpX_2	3.4.24.-	COG0501	Protease HtpX 
DOCPLECE_00892	CDS	543	folE_2	3.5.4.16	COG0302	GTP cyclohydrolase 1
DOCPLECE_00893	CDS	912		2.5.1.10		Farnesyl diphosphate synthase
DOCPLECE_00894	CDS	804	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
DOCPLECE_00895	CDS	660				hypothetical protein
DOCPLECE_00896	CDS	603				hypothetical protein
DOCPLECE_00897	CDS	756	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
DOCPLECE_00898	CDS	486				hypothetical protein
DOCPLECE_00899	CDS	2007				hypothetical protein
DOCPLECE_00900	CDS	1359	proP			Proline/betaine transporter
DOCPLECE_00901	CDS	810				hypothetical protein
DOCPLECE_00902	CDS	876				hypothetical protein
DOCPLECE_00903	CDS	714	tcyB_1		COG0765	L-cystine transport system permease protein TcyB
DOCPLECE_00904	CDS	774			COG0834	putative amino-acid ABC transporter-binding protein
DOCPLECE_00905	CDS	1134	alr1	5.1.1.1	COG0787	Alanine racemase 1
DOCPLECE_00906	CDS	1353	alsT		COG1115	Amino-acid carrier protein AlsT
DOCPLECE_00907	CDS	1233	dadA	1.4.5.1	COG0665	D-amino acid dehydrogenase
DOCPLECE_00908	CDS	378			COG0251	RutC family protein
DOCPLECE_00909	tRNA	76				tRNA-Gly(gcc)
DOCPLECE_00910	tRNA	87				tRNA-Leu(taa)
DOCPLECE_00911	tRNA	75				tRNA-Cys(gca)
DOCPLECE_00912	tRNA	88				tRNA-Ser(tga)
DOCPLECE_00913	CDS	1482				hypothetical protein
DOCPLECE_00914	CDS	417				hypothetical protein
DOCPLECE_00915	CDS	1014				hypothetical protein
DOCPLECE_00916	CDS	453	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
DOCPLECE_00917	CDS	870	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
DOCPLECE_00918	CDS	615				hypothetical protein
DOCPLECE_00919	CDS	657	cinA			Putative competence-damage inducible protein
DOCPLECE_00920	CDS	567				hypothetical protein
DOCPLECE_00921	CDS	633	rdxA	1.-.-.-	COG0778	Oxygen-insensitive NADPH nitroreductase
DOCPLECE_00922	CDS	852	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
DOCPLECE_00923	CDS	729		5.4.99.-	COG0564	putative RNA pseudouridine synthase
DOCPLECE_00924	CDS	1182	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
DOCPLECE_00925	CDS	804				hypothetical protein
DOCPLECE_00926	CDS	732		3.5.4.16	COG0327	GTP cyclohydrolase 1 type 2
DOCPLECE_00927	CDS	897	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
DOCPLECE_00928	CDS	939	gpsA	1.1.1.94		Glycerol-3-phosphate dehydrogenase [NAD(P)+]
DOCPLECE_00929	CDS	879				hypothetical protein
DOCPLECE_00930	CDS	681				hypothetical protein
DOCPLECE_00931	CDS	768				hypothetical protein
DOCPLECE_00932	CDS	1503	der_2			GTPase Der
DOCPLECE_00933	CDS	1023				hypothetical protein
DOCPLECE_00934	CDS	501				hypothetical protein
DOCPLECE_00935	CDS	282				hypothetical protein
DOCPLECE_00936	CDS	3060	czcA			Cobalt-zinc-cadmium resistance protein CzcA
DOCPLECE_00937	CDS	1080				hypothetical protein
DOCPLECE_00938	CDS	1254				hypothetical protein
DOCPLECE_00939	CDS	2106	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
DOCPLECE_00940	CDS	1089				hypothetical protein
DOCPLECE_00941	CDS	1476	gpmI	5.4.2.12		2,3-bisphosphoglycerate-independent phosphoglycerate mutase
DOCPLECE_00942	CDS	282	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
DOCPLECE_00943	CDS	1320	bioA	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
DOCPLECE_00944	CDS	1464				hypothetical protein
DOCPLECE_00945	CDS	1482	ftsA		COG0849	Cell division protein FtsA
DOCPLECE_00946	CDS	1158	ftsZ		COG0206	Cell division protein FtsZ
DOCPLECE_00947	CDS	1236				hypothetical protein
DOCPLECE_00948	CDS	825	mscS			Small-conductance mechanosensitive channel
DOCPLECE_00949	CDS	1470				hypothetical protein
DOCPLECE_00950	CDS	411				hypothetical protein
DOCPLECE_00951	CDS	1278	topA_2	5.6.2.1	COG0550	DNA topoisomerase 1
DOCPLECE_00952	CDS	264	topA_3	5.6.2.1		DNA topoisomerase 1
DOCPLECE_00953	CDS	324				hypothetical protein
DOCPLECE_00954	CDS	129				hypothetical protein
DOCPLECE_00955	CDS	987				hypothetical protein
DOCPLECE_00956	CDS	522				hypothetical protein
DOCPLECE_00957	CDS	897				hypothetical protein
DOCPLECE_00958	CDS	588				hypothetical protein
DOCPLECE_00959	CDS	1017				hypothetical protein
DOCPLECE_00960	CDS	1299				hypothetical protein
DOCPLECE_00961	CDS	810				hypothetical protein
DOCPLECE_00962	CDS	5976				hypothetical protein
DOCPLECE_00963	CDS	510				hypothetical protein
DOCPLECE_00964	CDS	243				hypothetical protein
DOCPLECE_00965	CDS	2061	topA_4	5.6.2.1	COG0550	DNA topoisomerase 1
DOCPLECE_00966	CDS	471				hypothetical protein
DOCPLECE_00967	CDS	804				hypothetical protein
DOCPLECE_00968	CDS	1020				hypothetical protein
DOCPLECE_00969	CDS	603				hypothetical protein
DOCPLECE_00970	CDS	534				hypothetical protein
DOCPLECE_00971	CDS	1266				hypothetical protein
DOCPLECE_00972	CDS	1251				hypothetical protein
DOCPLECE_00973	CDS	1014				hypothetical protein
DOCPLECE_00974	CDS	978	ctkA	2.7.11.1		Serine/threonine-protein kinase CtkA
DOCPLECE_00975	CDS	996	xerH_2			Tyrosine recombinase XerH
DOCPLECE_00976	CDS	2034				hypothetical protein
DOCPLECE_00977	CDS	768				hypothetical protein
DOCPLECE_00978	CDS	2007				hypothetical protein
DOCPLECE_00979	CDS	1401				hypothetical protein
DOCPLECE_00980	CDS	279				hypothetical protein
DOCPLECE_00981	CDS	1263				hypothetical protein
DOCPLECE_00982	CDS	684				hypothetical protein
DOCPLECE_00983	CDS	1074	xerH_3		COG0582	Tyrosine recombinase XerH
DOCPLECE_00984	rRNA	2883				23S ribosomal RNA
DOCPLECE_00985	CDS	441				hypothetical protein
DOCPLECE_00986	CDS	654				hypothetical protein
DOCPLECE_00987	CDS	534				hypothetical protein
DOCPLECE_00988	CDS	618				hypothetical protein
DOCPLECE_00989	CDS	156				hypothetical protein
DOCPLECE_00990	CDS	696				hypothetical protein
DOCPLECE_00991	CDS	219				hypothetical protein
DOCPLECE_00992	CDS	195				hypothetical protein
DOCPLECE_00993	CDS	1848	speA	4.1.1.19		Biosynthetic arginine decarboxylase
DOCPLECE_00994	CDS	1170	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
DOCPLECE_00995	CDS	429				hypothetical protein
DOCPLECE_00996	CDS	786	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
DOCPLECE_00997	CDS	1008				hypothetical protein
DOCPLECE_00998	CDS	1971	metG	6.1.1.10		Methionine--tRNA ligase
DOCPLECE_00999	CDS	1170	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
DOCPLECE_01000	CDS	1872				hypothetical protein
DOCPLECE_01001	tRNA	77				tRNA-Arg(tct)
DOCPLECE_01002	tRNA	77				tRNA-Arg(tcg)
DOCPLECE_01003	tRNA	77				tRNA-His(gtg)
DOCPLECE_01004	tRNA	78				tRNA-Pro(tgg)
DOCPLECE_01005	CDS	750				hypothetical protein
DOCPLECE_01006	CDS	141				hypothetical protein
DOCPLECE_01007	CDS	1527	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
DOCPLECE_01008	CDS	495				hypothetical protein
DOCPLECE_01009	CDS	2391	dorA	1.7.2.3	COG0243	Dimethyl sulfoxide/trimethylamine N-oxide reductase
DOCPLECE_01010	CDS	591				hypothetical protein
DOCPLECE_01011	CDS	1323	sufS	4.4.1.16		Cysteine desulfurase
DOCPLECE_01012	CDS	315			COG0537	putative HIT-like protein
DOCPLECE_01013	CDS	987	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
DOCPLECE_01014	CDS	2295	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
DOCPLECE_01015	CDS	1290	aroA1	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase 1
DOCPLECE_01016	CDS	825	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
DOCPLECE_01017	CDS	1659	rpsA		COG0539	30S ribosomal protein S1
DOCPLECE_01018	CDS	513				hypothetical protein
DOCPLECE_01019	CDS	1575	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
DOCPLECE_01020	CDS	1851	ubiD	4.1.1.98		3-octaprenyl-4-hydroxybenzoate carboxy-lyase
DOCPLECE_01021	CDS	669			COG0325	Pyridoxal phosphate homeostasis protein
DOCPLECE_01022	CDS	759	lpxH	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
DOCPLECE_01023	CDS	939	cheV_3		COG0784	Chemotaxis protein CheV
DOCPLECE_01024	CDS	2448	cheA	2.7.13.3	COG0643	Chemotaxis protein CheA
DOCPLECE_01025	CDS	498	cheW		COG0835	Chemotaxis protein CheW
DOCPLECE_01026	CDS	501	tpx	1.11.1.15	COG2077	Thiol peroxidase
DOCPLECE_01027	CDS	642	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
DOCPLECE_01028	CDS	732	cmoA	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
DOCPLECE_01029	CDS	1860	priA	3.6.4.-		primosomal protein N'
DOCPLECE_01030	CDS	237				hypothetical protein
DOCPLECE_01031	CDS	228				hypothetical protein
DOCPLECE_01032	CDS	747				hypothetical protein
DOCPLECE_01033	CDS	525				hypothetical protein
DOCPLECE_01034	CDS	1224	htpX_3	3.4.24.-		Protease HtpX
DOCPLECE_01035	CDS	831	prmC_3	2.1.1.297	COG2890	Release factor glutamine methyltransferase
DOCPLECE_01036	CDS	1347	gdhA	1.4.1.3		NAD(P)-specific glutamate dehydrogenase
DOCPLECE_01037	CDS	1218	fucT_2	2.4.1.152		Alpha-(1,3)-fucosyltransferase FucT
DOCPLECE_01038	CDS	2811	ccsA			Cytochrome c biogenesis protein CcsA
DOCPLECE_01039	CDS	672				hypothetical protein
DOCPLECE_01040	CDS	1008	hemH	4.99.1.1	COG0276	Ferrochelatase
DOCPLECE_01041	CDS	423				hypothetical protein
DOCPLECE_01042	CDS	681	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
DOCPLECE_01043	CDS	2256				hypothetical protein
DOCPLECE_01044	CDS	567	dcd	3.5.4.13	COG0717	dCTP deaminase
DOCPLECE_01045	CDS	486	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
DOCPLECE_01046	CDS	1368	accC	6.3.4.14	COG0439	Biotin carboxylase
DOCPLECE_01047	CDS	963				hypothetical protein
DOCPLECE_01048	CDS	549				hypothetical protein
DOCPLECE_01049	CDS	651				hypothetical protein
DOCPLECE_01050	CDS	1137	pseC	2.6.1.92	COG0399	UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase
DOCPLECE_01051	tRNA	85				tRNA-Leu(tag)
DOCPLECE_01052	CDS	1026	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
DOCPLECE_01053	CDS	630	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
DOCPLECE_01054	CDS	1038				hypothetical protein
DOCPLECE_01055	CDS	729	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
DOCPLECE_01056	CDS	1035	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
DOCPLECE_01057	tRNA	77				tRNA-Ile(gat)
DOCPLECE_01058	tRNA	76				tRNA-Ala(tgc)
DOCPLECE_01059	CDS	1536				hypothetical protein
DOCPLECE_01060	CDS	753	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
DOCPLECE_01061	CDS	873	hcpC_2	3.5.2.6	COG0790	Putative beta-lactamase HcpC
DOCPLECE_01062	CDS	627	eda		COG0800	KHG/KDPG aldolase
DOCPLECE_01063	CDS	1827	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
DOCPLECE_01064	CDS	1278	zwf	1.1.1.363	COG0364	Glucose-6-phosphate 1-dehydrogenase
DOCPLECE_01065	CDS	684	pgl	3.1.1.31		6-phosphogluconolactonase
DOCPLECE_01066	CDS	1011	glk	2.7.1.2	COG0837	Glucokinase
DOCPLECE_01067	CDS	1053	adhC2	1.1.1.2	COG1064	NADP-dependent alcohol dehydrogenase C 2
DOCPLECE_01068	CDS	1182				hypothetical protein
DOCPLECE_01069	CDS	1197				hypothetical protein
DOCPLECE_01070	CDS	1245				hypothetical protein
DOCPLECE_01071	CDS	663				hypothetical protein
DOCPLECE_01072	CDS	561	porC	1.2.7.1	COG1014	Pyruvate synthase subunit PorC
DOCPLECE_01073	CDS	393	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
DOCPLECE_01074	CDS	1224	porA	1.2.7.1	COG0674	Pyruvate synthase subunit PorA
DOCPLECE_01075	CDS	945	porB	1.2.7.1	COG1013	Pyruvate synthase subunit PorB
DOCPLECE_01076	CDS	1323	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
DOCPLECE_01077	CDS	834				hypothetical protein
DOCPLECE_01078	CDS	1977	uvrB			UvrABC system protein B
DOCPLECE_01079	CDS	804				hypothetical protein
DOCPLECE_01080	CDS	384				hypothetical protein
DOCPLECE_01081	CDS	3465				hypothetical protein
DOCPLECE_01082	CDS	771	esiB			Secretory immunoglobulin A-binding protein EsiB
DOCPLECE_01083	CDS	1704	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
DOCPLECE_01084	CDS	1821				hypothetical protein
DOCPLECE_01085	CDS	435				hypothetical protein
DOCPLECE_01086	CDS	753				hypothetical protein
DOCPLECE_01087	CDS	966				IS1595 family transposase ISCco3
DOCPLECE_01088	CDS	204				hypothetical protein
DOCPLECE_01089	CDS	207				hypothetical protein
DOCPLECE_01090	CDS	558	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
DOCPLECE_01091	CDS	996	cpoB			Cell division coordinator CpoB
DOCPLECE_01092	CDS	540	pal			Peptidoglycan-associated lipoprotein
DOCPLECE_01093	CDS	1254	tolB		COG0823	Tol-Pal system protein TolB
DOCPLECE_01094	CDS	792				hypothetical protein
DOCPLECE_01095	CDS	402	exbD_1		COG0848	Biopolymer transport protein ExbD
DOCPLECE_01096	CDS	570	tolQ_1			Tol-Pal system protein TolQ
DOCPLECE_01097	CDS	372	atpC		COG0355	ATP synthase epsilon chain
DOCPLECE_01098	CDS	1401	atpD_1	7.1.2.2	COG0055	ATP synthase subunit beta
DOCPLECE_01099	CDS	906	atpG_1		COG0224	ATP synthase gamma chain
DOCPLECE_01100	CDS	1512	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
DOCPLECE_01101	CDS	543	atpD_2			ATP synthase subunit delta
DOCPLECE_01102	CDS	516	atpF			ATP synthase subunit b
DOCPLECE_01103	CDS	435	atpG_2			ATP synthase subunit b'
DOCPLECE_01104	CDS	873	parB		COG1475	putative chromosome-partitioning protein ParB
DOCPLECE_01105	CDS	792	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
DOCPLECE_01106	CDS	639	birA	6.3.4.15		Bifunctional ligase/repressor BirA
DOCPLECE_01107	CDS	918	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
DOCPLECE_01108	CDS	2265				hypothetical protein
DOCPLECE_01109	CDS	1302				hypothetical protein
DOCPLECE_01110	rRNA	1500				16S ribosomal RNA
DOCPLECE_01111	CDS	792				hypothetical protein
DOCPLECE_01112	CDS	357	rplS		COG0335	50S ribosomal protein L19
DOCPLECE_01113	CDS	690	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
DOCPLECE_01114	CDS	546	rimM			Ribosome maturation factor RimM
DOCPLECE_01115	CDS	354				hypothetical protein
DOCPLECE_01116	CDS	231	rpsP			30S ribosomal protein S16
DOCPLECE_01117	CDS	1347	ffh		COG0541	Signal recognition particle protein
DOCPLECE_01118	CDS	2619	valS	6.1.1.9	COG0525	Valine--tRNA ligase
DOCPLECE_01119	CDS	408	fliW1		COG1699	Flagellar assembly factor FliW 1
DOCPLECE_01120	CDS	1062	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
DOCPLECE_01121	CDS	2094				hypothetical protein
DOCPLECE_01122	CDS	3714				hypothetical protein
DOCPLECE_01123	CDS	774	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
DOCPLECE_01124	CDS	528		2.7.7.-	COG2184	Protein adenylyltransferase NmFic
DOCPLECE_01125	CDS	426	ybeY	3.1.-.-		Endoribonuclease YbeY
DOCPLECE_01126	CDS	495	fldA		COG0716	Flavodoxin
DOCPLECE_01127	CDS	582				hypothetical protein
DOCPLECE_01128	CDS	192				hypothetical protein
DOCPLECE_01129	CDS	975		1.18.1.2	COG0492	Ferredoxin--NADP reductase
